ID	adj.P.Val	P.Value	t	B	logFC	GeneSymbol
8988_at	0.6855786	3.56e-01	-0.9308317	-5.60607	-0.05768947	HSPB3
9282_at	0.6855786	3.56e-01	-0.9308199	-5.60608	-0.10755337	MED14
100616201_at	0.6856834	3.56e-01	-0.9306599	-5.60622	-0.05043798	MIR378D1
10718_at	0.6856949	3.56e-01	-0.9305943	-5.60628	-0.06050413	NRG3
149018_at	0.6857909	3.56e-01	-0.9304433	-5.60641	-0.06614999	LELP1
26507_at	0.6859787	3.56e-01	0.9301995	-5.60663	0.05849617	CNNM1
2104_at	0.6860601	3.56e-01	-0.929963	-5.60683	-0.06237248	ESRRG
677847_at	0.6860601	3.56e-01	0.9298858	-5.6069	0.08348506	SNORA81
22888_at	0.6860601	3.56e-01	-0.9298021	-5.60698	-0.06937852	UBOX5
8100_at	0.6860601	3.56e-01	-0.9297094	-5.60706	-0.08623078	IFT88
23360_at	0.6860601	3.56e-01	-0.9296077	-5.60715	-0.13936815	FNBP4
6747_at	0.6860601	3.56e-01	0.9295897	-5.60716	0.12598055	SSR3
4435_at	0.6860601	3.56e-01	-0.9295842	-5.60717	-0.05195037	CITED1
3611_at	0.6860601	3.56e-01	0.929557	-5.60719	0.11125824	ILK
146429_at	0.6860601	3.56e-01	0.929514	-5.60723	0.06165836	SLC22A31
406937_at	0.6860601	3.56e-01	0.9294792	-5.60726	0.15919478	MIR145
84850_at	0.6860601	3.56e-01	-0.9294757	-5.60726	-0.08794128	GLIS3-AS1
105377532_at	0.6860601	3.56e-01	0.9294693	-5.60727	0.07348885	LOC105377532
284757_at	0.6860891	3.56e-01	-0.9293214	-5.6074	-0.11288504	MIR646HG
100652807_at	0.6860891	3.56e-01	-0.9293139	-5.6074	-0.06943751	LOC100652807
3038_at	0.6860891	3.56e-01	-0.929278	-5.60744	-0.06877984	HAS3
51121_at	0.6862025	3.56e-01	-0.9291094	-5.60758	-0.10383728	RPL26L1
245937_at	0.6863739	3.57e-01	0.9288823	-5.60778	0.08650851	DEFB124
64222_at	0.6864024	3.57e-01	0.9287509	-5.6079	0.09994469	TOR3A
22846_at	0.6864024	3.57e-01	-0.9287042	-5.60794	-0.07288664	VASH1
102724642_at	0.6864024	3.57e-01	-0.9286915	-5.60795	-0.15935604	LOC102724642
10717_at	0.6864373	3.57e-01	-0.9285638	-5.60806	-0.09183647	AP4B1
399670_at	0.6864373	3.57e-01	-0.9284874	-5.60813	-0.04995778	RPL13AP17
4018_at	0.6864373	3.57e-01	0.9284569	-5.60815	0.06843169	LPA
240_at	0.6864373	3.57e-01	0.9284136	-5.60819	0.12912681	ALOX5
101927502_at	0.6864373	3.57e-01	-0.928313	-5.60828	-0.07658392	LOC101927502
100616377_at	0.6864373	3.57e-01	-0.9282955	-5.6083	-0.07953247	MIR4803
415117_at	0.6864373	3.57e-01	-0.9282785	-5.60831	-0.047821	STX19
22891_at	0.6864789	3.57e-01	-0.9281825	-5.60839	-0.07892387	ZNF365
83655_at	0.6864789	3.57e-01	-0.9281286	-5.60844	-0.07261502	LINC00208
84924_at	0.6866733	3.57e-01	-0.9278532	-5.60868	-0.09355315	ZNF566
146849_at	0.6866733	3.57e-01	0.9278242	-5.60871	0.06576371	CCDC42
10512_at	0.6867149	3.57e-01	0.9276501	-5.60886	0.11617807	SEMA3C
169611_at	0.6867149	3.57e-01	0.9276287	-5.60888	0.06457375	OLFML2A
79035_at	0.6867149	3.57e-01	-0.9276203	-5.60889	-0.06327412	NABP2
157378_at	0.6867404	3.57e-01	0.9274938	-5.609	0.07859815	TMEM65
1756_at	0.6867404	3.57e-01	-0.9274866	-5.609	-0.0504367	DMD
84498_at	0.6867558	3.57e-01	0.9274171	-5.60906	0.05303555	FAM120B
5933_at	0.6867765	3.57e-01	0.927292	-5.60917	0.0975886	RBL1
23463_at	0.6867765	3.57e-01	-0.9272153	-5.60924	-0.10251815	ICMT
84546_at	0.6867765	3.57e-01	-0.9271906	-5.60926	-0.06173664	SNORD35B
100506688_at	0.6867765	3.58e-01	-0.927141	-5.60931	-0.10596283	LOC100506688
51773_at	0.6867765	3.58e-01	0.9271266	-5.60932	0.08832134	RSF1
55064_at	0.6869049	3.58e-01	-0.9269429	-5.60948	-0.07892694	SPATA6L
400804_at	0.6869571	3.58e-01	-0.9268059	-5.6096	-0.07900455	C1orf140
282966_at	0.6869571	3.58e-01	0.9267823	-5.60962	0.07010868	C10orf53
10181_at	0.6870188	3.58e-01	0.9266433	-5.60974	0.11408437	RBM5
3619_at	0.6870188	3.58e-01	0.926612	-5.60977	0.05305128	INCENP
101927497_at	0.6870709	3.58e-01	-0.9264812	-5.60988	-0.08675728	LOC101927497
142827_at	0.6870709	3.58e-01	-0.9263719	-5.60998	-0.06353657	ACSM6
10409_at	0.6870709	3.58e-01	-0.9263292	-5.61002	-0.15404198	BASP1
10238_at	0.6870709	3.58e-01	-0.9263131	-5.61003	-0.09419032	DCAF7
10394_at	0.6870709	3.58e-01	0.9262898	-5.61005	0.07691927	PRG3
406988_at	0.6871849	3.58e-01	-0.9261162	-5.6102	-0.06833047	MIR205
100422945_at	0.6871849	3.58e-01	-0.9260668	-5.61024	-0.11171933	MIR4326
101060391_at	0.6872227	3.58e-01	-0.9259302	-5.61036	-0.07541312	LOC101060391
6548_at	0.6872227	3.58e-01	-0.9259209	-5.61037	-0.10962839	SLC9A1
29991_at	0.6874794	3.58e-01	0.9256075	-5.61065	0.08867574	OBP2A
26020_at	0.6875096	3.58e-01	0.9254775	-5.61076	0.12574809	LRP10
10603_at	0.6875096	3.58e-01	-0.9254692	-5.61077	-0.09778429	SH2B2
143888_at	0.6875861	3.58e-01	-0.925338	-5.61088	-0.08447608	KDELC2
30813_at	0.687678	3.59e-01	0.9251912	-5.61101	0.06458512	VSX1
56916_at	0.6876817	3.59e-01	-0.9249413	-5.61123	-0.13842492	SMARCAD1
26539_at	0.6876817	3.59e-01	-0.9249299	-5.61124	-0.04918678	OR10H1
102723780_at	0.6876817	3.59e-01	-0.9248784	-5.61128	-0.06371203	LOC102723780
80709_at	0.6876817	3.59e-01	-0.9248109	-5.61134	-0.0748371	AKNA
115265_at	0.6876817	3.59e-01	0.9247915	-5.61136	0.06706332	DDIT4L
26230_at	0.6876817	3.59e-01	0.9247134	-5.61143	0.10609443	TIAM2
440117_at	0.6876817	3.59e-01	-0.9246928	-5.61144	-0.05423877	LOC440117
57799_at	0.6876817	3.59e-01	-0.9246434	-5.61149	-0.05200444	RAB40C
10618_at	0.6876817	3.59e-01	0.9245936	-5.61153	0.09383542	TGOLN2
5436_at	0.6876817	3.59e-01	-0.9245695	-5.61155	-0.11110794	POLR2G
144920_at	0.6876817	3.59e-01	-0.9245629	-5.61156	-0.03979207	LINC00343
7755_at	0.6876817	3.59e-01	-0.9245217	-5.61159	-0.05327211	ZNF205
100463482_at	0.6876817	3.59e-01	-0.924487	-5.61162	-0.08049426	MTRNR2L6
29796_at	0.6878942	3.59e-01	0.9241838	-5.61189	0.12343362	UQCR10
100128590_at	0.6878942	3.59e-01	0.9241645	-5.61191	0.13821087	SLC8A1-AS1
414235_at	0.687996	3.59e-01	-0.9240077	-5.61204	-0.06356921	PRR26
140701_at	0.6881336	3.59e-01	-0.9237859	-5.61224	-0.06496964	ABHD16B
1317_at	0.6881336	3.59e-01	0.9237087	-5.6123	0.16442369	SLC31A1
55999_at	0.6881336	3.59e-01	-0.9237071	-5.6123	-0.06662923	NXF4
1524_at	0.6881365	3.59e-01	-0.9236503	-5.61235	-0.16045722	CX3CR1
143471_at	0.6881603	3.59e-01	0.9235566	-5.61243	0.04251778	PSMA8
4046_at	0.6881603	3.59e-01	-0.9234909	-5.61249	-0.12034664	LSP1
390084_at	0.6881603	3.59e-01	-0.9234107	-5.61256	-0.0881657	OR56A5
84928_at	0.6881603	3.59e-01	-0.9233649	-5.6126	-0.11109753	TMEM209
22818_at	0.6881603	3.59e-01	0.9232781	-5.61268	0.12049073	COPZ1
126074_at	0.6881603	3.59e-01	-0.9232694	-5.61269	-0.04634712	SWSAP1
399876_at	0.6881603	3.60e-01	0.92321	-5.61274	0.05636323	NAV2-AS4
1879_at	0.6881603	3.60e-01	-0.9231417	-5.6128	-0.15029104	EBF1
6877_at	0.6881603	3.60e-01	-0.9231417	-5.6128	-0.06608385	TAF5
643072_at	0.6883023	3.60e-01	-0.9229326	-5.61298	-0.15801559	LOC643072
101927685_at	0.6883023	3.60e-01	-0.9228905	-5.61301	-0.10503097	LOC101927685
54495_at	0.6885202	3.60e-01	0.9226164	-5.61325	0.11492093	TMX3
284348_at	0.6886885	3.60e-01	-0.9223681	-5.61347	-0.05397415	LYPD5
80760_at	0.6886885	3.60e-01	0.9223387	-5.6135	0.07847333	ITIH5
100874071_at	0.6887466	3.60e-01	0.9221742	-5.61364	0.08782038	USP12-AS2
2798_at	0.6887466	3.60e-01	-0.9221395	-5.61367	-0.07063793	GNRHR
89872_at	0.6887466	3.60e-01	0.9220546	-5.61374	0.10271594	AQP10
388282_at	0.6887466	3.60e-01	-0.9219053	-5.61387	-0.06044252	LOC388282
22909_at	0.6887466	3.60e-01	-0.92187	-5.6139	-0.10047567	FAN1
79930_at	0.6887466	3.60e-01	0.9218628	-5.61391	0.10137819	DOK3
716_at	0.6887466	3.60e-01	-0.9218619	-5.61391	-0.07692974	C1S
285084_at	0.6887466	3.60e-01	0.9218494	-5.61392	0.07597668	LINC01305
127435_at	0.6887522	3.60e-01	-0.9217679	-5.61399	-0.06254845	PODN
7008_at	0.6887522	3.60e-01	-0.9217361	-5.61402	-0.05165273	TEF
93380_at	0.6889509	3.60e-01	-0.9214815	-5.61424	-0.09195188	MMGT1
143241_at	0.6889578	3.60e-01	-0.9214208	-5.61429	-0.04597352	DYDC1
26080_at	0.6890137	3.61e-01	-0.9212943	-5.6144	-0.07172004	FAM230C
728558_at	0.6890137	3.61e-01	0.9212474	-5.61444	0.07401769	ENTPD1-AS1
10395_at	0.6890137	3.61e-01	0.9211646	-5.61452	0.06791767	DLC1
100750326_at	0.6890137	3.61e-01	-0.921149	-5.61453	-0.05891389	HTT-AS
5034_at	0.6890692	3.61e-01	0.9210014	-5.61466	0.11191602	P4HB
92154_at	0.6890692	3.61e-01	-0.9209497	-5.6147	-0.05376457	MTSS1L
729987_at	0.6890692	3.61e-01	-0.9208685	-5.61477	-0.07705382	LOC729987
8630_at	0.6890692	3.61e-01	0.920858	-5.61478	0.05601647	HSD17B6
441177_at	0.6890692	3.61e-01	-0.920824	-5.61481	-0.0628723	LINC00602
170572_at	0.6893768	3.61e-01	-0.9204593	-5.61513	-0.06318807	HTR3C
124411_at	0.689583	3.61e-01	-0.9201517	-5.6154	-0.12508653	ZNF720
55661_at	0.689583	3.61e-01	-0.920097	-5.61544	-0.08774478	DDX27
619571_at	0.689583	3.61e-01	-0.9200896	-5.61545	-0.09927166	SNORD96A
8658_at	0.6897575	3.61e-01	-0.9197875	-5.61571	-0.07879928	TNKS
51097_at	0.6897575	3.61e-01	0.9197217	-5.61577	0.09747152	SCCPDH
594855_at	0.6897575	3.61e-01	-0.9197212	-5.61577	-0.08249405	CPLX3
57465_at	0.6897575	3.61e-01	0.9196152	-5.61586	0.06430884	TBC1D24
6362_at	0.6897575	3.61e-01	0.9195784	-5.61589	0.074605	CCL18
7108_at	0.6897575	3.61e-01	0.9195301	-5.61594	0.10936206	TM7SF2
90952_at	0.6897575	3.61e-01	0.9195121	-5.61595	0.11990163	ESAM
8802_at	0.6897575	3.61e-01	-0.9194592	-5.616	-0.08852334	SUCLG1
4947_at	0.6897575	3.61e-01	0.9194292	-5.61602	0.14476747	OAZ2
100616440_at	0.6898605	3.62e-01	0.9192714	-5.61616	0.08691477	MIR548AG2
101928995_at	0.6900135	3.62e-01	-0.9189914	-5.6164	-0.05448254	LOC101928995
2689_at	0.6900135	3.62e-01	-0.9189692	-5.61642	-0.08103588	GH2
101928932_at	0.6900135	3.62e-01	-0.9189483	-5.61644	-0.07654864	LOC101928932
4010_at	0.6900135	3.62e-01	-0.9188521	-5.61652	-0.07026762	LMX1B
65997_at	0.6900135	3.62e-01	-0.9188162	-5.61655	-0.07061214	RASL11B
286362_at	0.6900135	3.62e-01	-0.9187942	-5.61657	-0.05094417	OR13C9
101927811_at	0.6900991	3.62e-01	-0.918654	-5.6167	-0.06554662	LOC101927811
181_at	0.6901825	3.62e-01	-0.9185159	-5.61681	-0.05875214	AGRP
154064_at	0.6901914	3.62e-01	-0.9184269	-5.61689	-0.06041146	RAET1L
2539_at	0.6901914	3.62e-01	0.9183994	-5.61692	0.11861006	G6PD
256364_at	0.6902211	3.62e-01	-0.9183157	-5.61699	-0.06631343	EML3
51296_at	0.6903466	3.62e-01	-0.9180071	-5.61726	-0.11041026	SLC15A3
51059_at	0.6903466	3.62e-01	-0.9179761	-5.61728	-0.05745023	FAM135B
199899_at	0.6903466	3.62e-01	-0.9179519	-5.6173	-0.07497377	LINC00466
84261_at	0.6903466	3.62e-01	-0.9179334	-5.61732	-0.05991097	FBXW9
574472_at	0.6903466	3.62e-01	-0.9178895	-5.61736	-0.03591609	MIR518F
55090_at	0.6903466	3.62e-01	-0.9178664	-5.61738	-0.06442439	MED9
574441_at	0.6904191	3.62e-01	0.9177394	-5.61749	0.068012	MIR488
200159_at	0.690424	3.62e-01	-0.9176807	-5.61754	-0.06881382	C1orf100
9635_at	0.6904756	3.62e-01	-0.9175748	-5.61763	-0.05421172	CLCA2
406912_at	0.6904796	3.62e-01	-0.9174766	-5.61771	-0.07173307	MIR125B2
1572_at	0.6904796	3.63e-01	-0.9174633	-5.61773	-0.07629217	CYP2F1
84061_at	0.6905312	3.63e-01	0.9173224	-5.61785	0.08784354	MAGT1
55269_at	0.6905312	3.63e-01	0.9173037	-5.61786	0.09344603	PSPC1
6853_at	0.6905425	3.63e-01	0.9172386	-5.61792	0.0529845	SYN1
284344_at	0.6907449	3.63e-01	-0.9169804	-5.61814	-0.10035423	LOC284344
153339_at	0.6907873	3.63e-01	0.9168581	-5.61825	0.06242218	TMEM167A
127247_at	0.6907873	3.63e-01	-0.9167163	-5.61837	-0.05273548	ASB17
10234_at	0.6907873	3.63e-01	-0.9166655	-5.61842	-0.04278496	LRRC17
23483_at	0.6907873	3.63e-01	-0.9166604	-5.61842	-0.11452391	TGDS
53841_at	0.6907873	3.63e-01	-0.916627	-5.61845	-0.05766749	CDHR5
775_at	0.6907873	3.63e-01	-0.9166079	-5.61847	-0.07035595	CACNA1C
54826_at	0.6907873	3.63e-01	-0.9165545	-5.61851	-0.12514915	GIN1
84569_at	0.6907873	3.63e-01	-0.9164324	-5.61862	-0.08723111	LYZL1
23630_at	0.6907873	3.63e-01	0.9164277	-5.61862	0.06570404	KCNE5
644215_at	0.6907873	3.63e-01	-0.9163323	-5.6187	-0.12300411	LOC644215
23430_at	0.6907873	3.63e-01	-0.9162318	-5.61879	-0.10077874	TPSD1
100616204_at	0.6907873	3.63e-01	0.9161983	-5.61882	0.07804703	MIR4729
100616399_at	0.6907873	3.63e-01	0.9161655	-5.61885	0.10104295	MIR4436A
3250_at	0.6907873	3.63e-01	0.9160917	-5.61891	0.06902099	HPR
9588_at	0.6907873	3.63e-01	0.9160832	-5.61892	0.19156406	PRDX6
574412_at	0.6907873	3.63e-01	0.9160782	-5.61892	0.0338373	MIR452
347487_at	0.6908055	3.63e-01	-0.9160062	-5.61899	-0.04639996	CXorf66
101927728_at	0.6908153	3.63e-01	0.9159426	-5.61904	0.06785972	LINC01476
8263_at	0.6908407	3.63e-01	-0.9157694	-5.61919	-0.1733226	F8A1
129521_at	0.6908407	3.63e-01	-0.9157254	-5.61923	-0.10559262	NMS
8022_at	0.6908407	3.63e-01	0.9157047	-5.61925	0.07105383	LHX3
8612_at	0.6908407	3.63e-01	-0.9156578	-5.61929	-0.05978855	PPAP2C
166348_at	0.6908407	3.63e-01	-0.9156108	-5.61933	-0.04524746	KBTBD12
642968_at	0.6908407	3.64e-01	-0.9155287	-5.6194	-0.05111263	FAM163B
5054_at	0.6908407	3.64e-01	0.9154934	-5.61943	0.08267607	SERPINE1
2879_at	0.6908407	3.64e-01	-0.9154875	-5.61944	-0.11142796	GPX4
390058_at	0.6908415	3.64e-01	-0.9154013	-5.61951	-0.1246566	OR51B6
26074_at	0.6908415	3.64e-01	-0.9153794	-5.61953	-0.05735528	CFAP61
100616474_at	0.6908728	3.64e-01	0.9152941	-5.6196	0.069346	MIR4715
84128_at	0.6909668	3.64e-01	-0.9151131	-5.61976	-0.16522347	WDR75
1390_at	0.6909668	3.64e-01	0.9150247	-5.61983	0.04741583	CREM
4999_at	0.6909668	3.64e-01	0.9149894	-5.61987	0.09778334	ORC2
104355285_at	0.6909668	3.64e-01	-0.9149845	-5.61987	-0.06705505	LINC01256
26280_at	0.6910388	3.64e-01	-0.9148468	-5.61999	-0.07185889	IL1RAPL2
6648_at	0.6910388	3.64e-01	0.9148044	-5.62002	0.16353234	SOD2
170463_at	0.6911132	3.64e-01	-0.9146427	-5.62016	-0.11171206	SSBP4
8741_at	0.6911132	3.64e-01	-0.9146027	-5.6202	-0.1483895	TNFSF13
5165_at	0.6911132	3.64e-01	0.9145682	-5.62023	0.12447064	PDK3
90522_at	0.6911373	3.64e-01	-0.9144688	-5.62031	-0.06594043	YIF1B
8559_at	0.6911373	3.64e-01	0.9144366	-5.62034	0.11033504	PRPF18
972_at	0.6911595	3.64e-01	-0.9142568	-5.6205	-0.17829657	CD74
148398_at	0.6911595	3.64e-01	0.9142219	-5.62053	0.06164282	SAMD11
646588_at	0.6911595	3.64e-01	-0.9142146	-5.62053	-0.09822051	LOC646588
51377_at	0.6911595	3.64e-01	0.9141752	-5.62057	0.09970533	UCHL5
677772_at	0.6911595	3.64e-01	0.914106	-5.62063	0.23344707	SCARNA6
23181_at	0.6911595	3.64e-01	-0.9140644	-5.62066	-0.07504939	DIP2A
649133_at	0.6911595	3.64e-01	-0.9140383	-5.62069	-0.0655509	LOC649133
7448_at	0.6911595	3.64e-01	-0.9139772	-5.62074	-0.06635245	VTN
100505797_at	0.6911595	3.64e-01	-0.9138132	-5.62088	-0.05301646	LOC100505797
101927219_at	0.6911595	3.64e-01	-0.9137557	-5.62093	-0.07407427	HNF4A-AS1
28978_at	0.6911595	3.64e-01	-0.9137548	-5.62093	-0.10795124	TMEM14A
407045_at	0.6911595	3.64e-01	-0.9137196	-5.62096	-0.07423334	MIR7-3
160418_at	0.6911595	3.64e-01	-0.9137172	-5.62096	-0.09714797	TMTC3
84460_at	0.6912638	3.65e-01	-0.913558	-5.6211	-0.15412049	ZMAT1
101927023_at	0.6916894	3.65e-01	-0.9130259	-5.62156	-0.07668053	LOC101927023
165631_at	0.6916894	3.65e-01	-0.9130205	-5.62156	-0.21103339	PARP15
100996609_at	0.6917138	3.65e-01	-0.9129423	-5.62163	-0.07139328	LINC01436
284382_at	0.6917398	3.65e-01	-0.9128481	-5.62171	-0.06919247	ACTL9
84951_at	0.6917398	3.65e-01	-0.9128088	-5.62175	-0.06143011	TNS4
93429_at	0.691866	3.65e-01	-0.9126276	-5.6219	-0.11398342	DKFZp434J0226
643542_at	0.6919081	3.65e-01	-0.9125199	-5.62199	-0.07307357	LOC643542
84059_at	0.6919081	3.65e-01	-0.912375	-5.62212	-0.05501779	ADGRV1
9560_at	0.6919081	3.65e-01	-0.912283	-5.6222	-0.08243445	CCL4L2
1786_at	0.6919081	3.65e-01	-0.9122127	-5.62226	-0.10628124	DNMT1
55930_at	0.6919081	3.65e-01	-0.9121578	-5.62231	-0.04043758	MYO5C
101929445_at	0.6919081	3.65e-01	-0.9121526	-5.62231	-0.0823892	LOC101929445
1072_at	0.6919081	3.65e-01	-0.9121366	-5.62232	-0.11737112	CFL1
100505853_at	0.6919081	3.65e-01	-0.9120662	-5.62239	-0.1030525	LOC100505853
23436_at	0.6919081	3.65e-01	-0.9120617	-5.62239	-0.07857444	CELA3B
3594_at	0.6919081	3.65e-01	0.9120239	-5.62242	0.10208188	IL12RB1
5379_at	0.6919081	3.65e-01	0.9119589	-5.62248	0.06574394	PMS2P1
3918_at	0.6919081	3.65e-01	-0.9119078	-5.62252	-0.06673805	LAMC2
55254_at	0.6919081	3.65e-01	0.9118885	-5.62254	0.0809399	TMEM39A
54756_at	0.6920067	3.66e-01	-0.9116757	-5.62272	-0.04909549	IL17RD
8411_at	0.6920067	3.66e-01	-0.911649	-5.62274	-0.09079786	EEA1
57685_at	0.6920067	3.66e-01	-0.9115423	-5.62284	-0.09082795	CACHD1
6547_at	0.6920067	3.66e-01	-0.9115153	-5.62286	-0.09216291	SLC8A3
645369_at	0.6920067	3.66e-01	0.9115061	-5.62287	0.06797866	TMEM200C
101929297_at	0.6920067	3.66e-01	-0.9114674	-5.6229	-0.05109323	LOC101929297
100132078_at	0.6920453	3.66e-01	-0.9113254	-5.62302	-0.06017337	LOC100132078
10551_at	0.6920453	3.66e-01	-0.9112763	-5.62306	-0.07724837	AGR2
390963_at	0.6920453	3.66e-01	0.9112517	-5.62309	0.08951363	ZNF818P
102724661_at	0.6920453	3.66e-01	0.9111741	-5.62315	0.0487104	LOC102724661
221262_at	0.6920453	3.66e-01	-0.9111592	-5.62317	-0.08434231	CCDC162P
80758_at	0.6920453	3.66e-01	-0.9111071	-5.62321	-0.05983787	PRR7
11250_at	0.6920496	3.66e-01	-0.9110492	-5.62326	-0.0847223	GPR45
645188_at	0.6922405	3.66e-01	-0.9107961	-5.62348	-0.05528917	LOC645188
104326054_at	0.6922405	3.66e-01	-0.910749	-5.62352	-0.10308621	LINC00399
29927_at	0.6923918	3.66e-01	0.9104958	-5.62374	0.1363594	SEC61A1
9797_at	0.6923918	3.66e-01	0.9104883	-5.62374	0.10516963	TATDN2
494335_at	0.6923918	3.66e-01	0.9104355	-5.62379	0.08456949	MIR423
146713_at	0.6925664	3.66e-01	0.9102053	-5.62399	0.06067132	RBFOX3
10319_at	0.6927823	3.66e-01	-0.9099335	-5.62422	-0.06349814	LAMC3
101927624_at	0.6927856	3.66e-01	0.9098767	-5.62427	0.05960753	LINC01150
677774_at	0.6930502	3.67e-01	-0.9094925	-5.6246	-0.09018388	SCARNA1
100422941_at	0.6930502	3.67e-01	-0.909489	-5.6246	-0.04126721	MIR4272
7681_at	0.6930502	3.67e-01	-0.9094032	-5.62467	-0.08653573	MKRN3
146956_at	0.6930502	3.67e-01	0.909395	-5.62468	0.05640808	EME1
93650_at	0.6930696	3.67e-01	0.9093119	-5.62475	0.0746262	ACPT
101928940_at	0.6930696	3.67e-01	-0.9092683	-5.62479	-0.07820629	LOC101928940
84258_at	0.6930816	3.67e-01	0.9092008	-5.62485	0.06012041	SYT3
157777_at	0.6930816	3.67e-01	-0.9091205	-5.62492	-0.05345982	MCMDC2
100505783_at	0.6930816	3.67e-01	0.9090957	-5.62494	0.10687068	OSER1-AS1
388341_at	0.6931124	3.67e-01	0.909011	-5.62501	0.10941572	LRRC75A
9906_at	0.6932835	3.67e-01	-0.9087836	-5.62521	-0.08876233	SLC35E2
80262_at	0.6932835	3.67e-01	0.908731	-5.62525	0.09427907	C16orf70
162239_at	0.6933503	3.67e-01	-0.9086099	-5.62535	-0.12726072	ZFP1
10204_at	0.6933748	3.67e-01	-0.9084711	-5.62547	-0.10063968	NUTF2
9601_at	0.6933748	3.67e-01	0.9084371	-5.6255	0.11543676	PDIA4
8764_at	0.6933748	3.67e-01	-0.9084246	-5.62551	-0.04378977	TNFRSF14
79767_at	0.693414	3.67e-01	-0.9082654	-5.62565	-0.04447882	ELMO3
100190939_at	0.693414	3.67e-01	-0.9082513	-5.62566	-0.09866123	TPT1-AS1
554235_at	0.693414	3.67e-01	-0.9082244	-5.62569	-0.08682511	ASPDH
104384744_at	0.6934283	3.67e-01	-0.9081565	-5.62574	-0.11027677	TET2-AS1
80036_at	0.6934375	3.67e-01	-0.9080678	-5.62582	-0.05660754	TRPM3
387885_at	0.6934375	3.67e-01	0.9080402	-5.62584	0.05751091	CCDC42B
146894_at	0.6934417	3.68e-01	-0.9078859	-5.62598	-0.08866008	CD300LG
10362_at	0.6934417	3.68e-01	0.9078123	-5.62604	0.08257186	HMG20B
345456_at	0.6934417	3.68e-01	0.9077612	-5.62608	0.07240743	PFN3
2519_at	0.6934417	3.68e-01	0.9077545	-5.62609	0.08256903	FUCA2
29074_at	0.6934417	3.68e-01	-0.9077204	-5.62612	-0.08728898	MRPL18
55998_at	0.6934417	3.68e-01	-0.90768	-5.62615	-0.07217575	NXF5
56478_at	0.6934417	3.68e-01	0.907621	-5.6262	0.0652514	EIF4ENIF1
29930_at	0.6934417	3.68e-01	0.907608	-5.62621	0.04985379	PCDHB1
23385_at	0.6935492	3.68e-01	0.9074459	-5.62635	0.08252229	NCSTN
56547_at	0.693601	3.68e-01	-0.9073303	-5.62645	-0.06615497	MMP26
101929523_at	0.693601	3.68e-01	-0.9072866	-5.62649	-0.06162454	LOC101929523
5203_at	0.6936441	3.68e-01	0.9071895	-5.62657	0.14034065	PFDN4
23519_at	0.693723	3.68e-01	-0.9070563	-5.62669	-0.08802711	ANP32D
55352_at	0.6937691	3.68e-01	-0.9069562	-5.62677	-0.0598648	COPRS
400794_at	0.6938973	3.68e-01	-0.9067731	-5.62693	-0.05768013	LOC400794
30850_at	0.6939616	3.68e-01	0.9066338	-5.62705	0.06256136	CDR2L
168537_at	0.6939616	3.68e-01	-0.9066011	-5.62708	-0.18311725	GIMAP7
8089_at	0.6940219	3.68e-01	0.9064592	-5.6272	0.10746059	YEATS4
7076_at	0.6940219	3.68e-01	-0.9064333	-5.62722	-0.09739781	TIMP1
4641_at	0.6940689	3.68e-01	0.9062772	-5.62735	0.05396648	MYO1C
100422924_at	0.6940689	3.68e-01	0.9062733	-5.62736	0.07489627	MIR4303
3915_at	0.6940689	3.68e-01	-0.9062253	-5.6274	-0.05707884	LAMC1
83608_at	0.6940795	3.68e-01	0.9061318	-5.62748	0.08249804	C18orf21
26809_at	0.6940795	3.68e-01	-0.9061078	-5.6275	-0.17621345	SNORD42A
54797_at	0.6941524	3.69e-01	-0.9059806	-5.62761	-0.05121284	MED18
100129316_at	0.6942386	3.69e-01	-0.9058097	-5.62775	-0.06250174	LOC100129316
101927250_at	0.6942386	3.69e-01	-0.9057865	-5.62777	-0.08157903	LOC101927250
55829_at	0.6943095	3.69e-01	-0.9055758	-5.62795	-0.07188913	VIMP
100873969_at	0.6943095	3.69e-01	-0.9055705	-5.62796	-0.07076593	GPC5-AS1
25962_at	0.6943095	3.69e-01	0.9055417	-5.62798	0.08598688	KIAA1429
85463_at	0.6943095	3.69e-01	0.905501	-5.62802	0.08828124	ZC3H12C
10209_at	0.6943807	3.69e-01	0.9053757	-5.62812	0.11531447	EIF1
3354_at	0.6946594	3.69e-01	-0.9049947	-5.62845	-0.05015182	HTR1E
254102_at	0.6946594	3.69e-01	0.90495	-5.62849	0.09194305	EHBP1L1
100616380_at	0.6946594	3.69e-01	-0.9048207	-5.6286	-0.04387876	MIR4671
868_at	0.6946594	3.69e-01	-0.904813	-5.6286	-0.17971855	CBLB
26589_at	0.6946594	3.69e-01	-0.9047679	-5.62864	-0.11380304	MRPL46
26099_at	0.6946594	3.69e-01	0.9047281	-5.62868	0.0734813	SZRD1
3440_at	0.6946594	3.69e-01	-0.9046963	-5.6287	-0.05621581	IFNA2
64184_at	0.6946594	3.69e-01	-0.9046664	-5.62873	-0.07782679	EDDM3B
340037_at	0.6946666	3.69e-01	0.9045576	-5.62882	0.06631803	PRR7-AS1
283688_at	0.6946666	3.69e-01	-0.9045522	-5.62883	-0.09972164	LINC00927
101927381_at	0.6947368	3.69e-01	-0.9043823	-5.62897	-0.08251477	LINC01163
