Gene	GSE11223	GSE112366	GSE126124	GSE179285	GSE186582	GSE20881	GSE59071	GSE6731	GSE95095	Average
PIP5K1A	-1.324585	1.3514214	-2.3603756	-1.9569699	-4.2305891	2.1472971	2.230901	-0.785773	0.493289	-0.49282045555555576
SCAF11	-1.3237399	-3.8802844	-3.1584959	-2.6692812	4.2731628	2.1123351	1.388875	2.3177038	NA	-0.11746558750000013
GRK6	1.3234157	-2.4048794	2.6435629	3.7285471	2.882787	0.3230219	3.713251	-0.6229683	3.002237	1.620997211111111
LHFPL4	1.3225056	-1.7346625	2.9385137	-1.0905959	-1.3378526	-1.6397906	-0.932299	NA	NA	-0.3534544714285714
NDUFS5	1.3218028	NA	NA	-0.5736598	NA	-1.9047338	NA	-1.3948048	0.402495	-0.42978012000000004
ZCWPW1	1.3214431	-3.1820369	-0.2141344	-1.5935997	0.5891249	1.4113189	-0.794231	NA	-1.30582	-0.4709918875
IL12B	-1.3212616	-1.7378151	4.0225429	2.1822378	2.7358016	-4.0446655	0.588752	1.5706559	1.560989	0.6174707777777778
QRICH2	-1.3204335	-1.007201	0.1736557	-1.224886	-1.2688332	0.5250281	-2.686023	NA	2.214748	-0.5742431125
ETAA1	1.3202601	-2.0287822	-1.5802716	-0.8470549	1.7165411	0.0676805	0.735873	NA	2.403101	0.22341837499999997
CDPF1	1.320188	0.642588	-1.035138	0.3095699	1.8022963	0.3117203	0.17476	NA	NA	0.5037120714285714
OLA1	-1.3201483	-1.8537969	-3.5721939	-4.2978974	0.7085797	-2.8678824	-1.054234	NA	1.261981	-1.624449025
GRHPR	-1.3199339	2.839219	-1.7847921	-1.7266386	-4.0185311	-4.0929157	-1.707135	0.5636715	0.257188	-1.2210964333333336
RAP1GAP	1.3198265	3.5735174	-2.0562634	1.349481	-3.6485753	-1.5256909	-3.56202	-5.4912255	-3.676503	-1.5241614666666667
ERVH48-1	1.3195984	0.1537693	2.2627007	-0.5743774	-0.6572536	-0.1594724	-1.312043	NA	NA	0.14756028571428567
PI4K2A	1.3195924	1.7436317	2.1449545	4.1166485	-1.9269412	-1.6114999	1.927105	-1.7674345	-1.344984	0.5112302777777777
TBC1D26	1.3192547	-0.1124616	1.166639	-0.8113091	NA	-1.4821225	1.814439	NA	0.733741	0.3754543571428571
GRK3	1.3189281	-3.1786151	1.8138171	8.7494653	1.8843117	1.1112162	5.997407	-1.6900572	NA	2.0008091375
FANCB	1.3188119	1.5306379	-2.4607012	0.0164905	-0.2196021	-1.8592033	0.850078	NA	-1.302603	-0.2657614124999999
CDK13	1.3187836	-3.6168752	-5.8768108	-7.7179044	-1.0772959	0.5806938	-8.255521	-4.6888947	NA	-3.666728075
C10orf95	-1.3187376	0.7506945	1.0448038	-7.4415818	-1.8478275	-2.2278345	-1.761051	NA	0.943546	-1.4822485125
DOCK11	1.3185663	-2.2934063	0.5750648	4.5920563	1.2843652	1.4356796	5.4686	NA	3.121079	1.9377506125000001
FUNDC1	-1.3185633	3.1938439	-1.133148	0.1499006	3.4023276	-1.4392941	-1.623192	NA	-0.416481	0.10192421250000001
DTNBP1	1.31832	-1.5699029	0.7094674	0.8974004	1.0173085	-1.0687997	0.634206	NA	-2.192187	-0.031773412500000014
HGF	-1.3182148	3.1548246	3.112296	7.0200218	2.915239	-2.0755686	6.228322	-1.7107893	3.785065	2.345688411111111
UBXN2A	-1.3180937	-3.8447797	-2.597086	-0.2806474	-3.602896	1.2686516	0.537371	NA	-1.237879	-1.3844199
DHX8	-1.3178972	2.2818489	-3.0393939	2.2126817	1.4867696	0.9649414	-0.211853	-0.0536471	-2.375456	-0.0057783999999999735
LOC100132014	1.3177783	NA	0.8204977	0.2693028	NA	-1.9951944	0.126353	NA	NA	0.10774748000000009
TGFB1I1	1.3173956	-1.1438638	3.572917	5.5448687	2.9312071	0.1559219	3.958451	0.5657225	2.897144	2.1999737777777777
KBTBD2	1.317316	-1.8479604	-0.0339142	5.9637339	-0.2460565	2.3741777	3.912216	0.3231636	-0.094262	1.2964904555555554
CALB2	1.3171307	-0.272067	2.600646	1.4559757	1.2749755	-0.1959987	0.071385	-1.4324158	2.058192	0.7642026000000001
ZBTB46	1.3170369	-2.4412401	2.8020632	5.6134262	2.8134085	1.2114614	3.533519	NA	1.97607	2.1032181375
NT5C	-1.3168971	3.6678725	1.5370258	-2.8110839	-6.4678415	-1.8826169	-1.992159	NA	-0.777665	-1.2554206375
VGLL3	1.3168392	1.2565508	2.1572354	-4.4050992	3.6945217	-2.9306877	3.492921	NA	2.314968	0.8621561499999999
CYP4F30P	-1.3162919	-0.6489997	NA	2.2643503	-0.2078588	-1.5073551	NA	NA	NA	-0.2832310400000001
RESP18	1.3160773	NA	0.0895758	-0.0652733	NA	0.0172753	-3.195254	NA	0.874091	-0.16058465
RERE	-1.3156598	-1.0613363	-4.2102772	-6.6788565	-1.7058882	3.18472	-6.507545	-2.9036715	1.161385	-2.2263477222222225
CLTA	1.3148629	3.6977706	-2.1675252	0.3770998	-1.1109739	-4.5887299	-3.223036	-1.8375619	1.169329	-0.7076405111111111
CATSPER4	1.3148583	NA	-0.6683158	0.4928696	NA	-1.8748033	-3.99749	NA	1.731473	-0.5002346999999999
ARL3	1.3148502	2.4426948	2.9166094	7.5495079	3.844306	1.3465118	6.115049	3.4500139	0.244767	3.2471455555555555
ZAR1	-1.3144805	-0.0770843	2.6321812	-0.1244568	1.2973587	-2.7918034	-1.703785	NA	1.198527	-0.11044288749999992
RHOC	1.3142671	3.3868647	1.9313536	-0.6460584	-0.7446203	2.2683808	-1.315872	-1.0072707	2.346451	0.8370550888888889
PCLO	-1.3140855	1.0106356	-4.757452	-4.4483423	-2.546054	-0.9526739	-4.718687	-3.1871094	-1.781665	-2.5217148333333332
ACKR4	1.3139808	3.8599649	5.5540353	7.0477856	2.2988548	2.2890332	9.171634	NA	NA	4.505041228571429
SLC24A2	1.3135344	-2.906095	-0.231244	-3.3474405	1.3583421	-1.8520613	-0.691489	NA	1.412485	-0.6179960375
RPGRIP1L	-1.3134375	-1.2807116	-1.4820836	1.2892062	-2.8927704	-1.2627698	2.370135	-2.2345428	0.258397	-0.7276197222222223
ZNF205-AS1	1.3132217	-1.8580872	NA	-2.765772	0.5388211	-0.3291017	NA	NA	NA	-0.62018362
TBC1D4	-1.3129279	-3.4668592	-6.4663473	-4.1398535	3.5690937	-0.1752013	-7.950822	-2.3248084	-0.462434	-2.5255733222222227
FGFBP2	-1.3128657	1.583998	-1.2428415	-1.5864862	1.5034237	NA	-1.081338	NA	3.400474	0.1806234714285715
C12orf57	1.3123847	2.8433079	NA	0.005938	3.7701965	-0.1871241	NA	NA	1.213746	1.4930748333333332
CELA2A	-1.3122204	0.0605461	-1.2114633	-3.9725253	NA	-2.9740743	-2.241516	NA	NA	-1.9418755333333333
KRT222	1.3118171	0.6009899	-0.0040766	3.7025753	-1.555642	0.0203902	-0.953901	NA	2.791157	0.7391637375
EPO	-1.3116208	-1.0410906	0.6503398	1.2229324	-0.4704752	-1.8391086	1.039984	3.3079977	1.549045	0.3453337444444444
KYAT1	-1.311384	-2.131825	1.0428012	3.4903159	-4.7132955	-1.5563026	1.318061	-1.6111147	NA	-0.6840929625000001
FBXL5	-1.3112536	0.9227124	-0.2494253	6.1167872	0.206922	0.4895786	2.053995	-1.1416919	1.640504	0.9697920444444443
RIMS1	-1.3110888	1.2030372	0.9701329	0.4391253	2.7385004	-1.191567	-0.059499	-1.3309301	2.085227	0.3936597666666667
RSAD1	-1.3109073	0.0524622	0.6790005	-4.4570434	-0.5789068	-1.9749255	-3.285359	NA	2.51859	-1.0446361625
SHTN1	-1.3107935	1.6509162	-2.7780396	-2.4620694	-1.7961109	-1.4266196	-2.297625	NA	NA	-1.4886202571428573
MAX	-1.310777	2.8806803	2.6876599	0.8411067	-0.5336216	2.4439393	-5.580174	-3.9052633	-1.652259	-0.45874541111111117
SLC27A3	1.3099769	0.8898537	3.1933891	6.6196443	2.5991622	-0.830216	0.418788	NA	-1.459891	1.5925884
SYNRG	-1.3093798	-4.5661431	-0.6097007	1.5474646	1.886568	-1.7289689	0.727003	NA	NA	-0.5790224142857142
ZNF33B	-1.3093413	-2.7701849	-4.1801041	-3.0395597	-4.485125	3.5395768	-5.838936	-2.1091082	2.674519	-1.9464737111111114
SRPRB	-1.3092447	2.9257392	3.2060773	6.1355676	3.8299361	-1.1318269	5.897444	NA	3.249951	2.8504554499999997
MRS2	-1.3087465	-2.9145789	-4.7739197	-2.8637997	-4.7658837	-1.1844449	-2.706688	-1.1282781	-1.008245	-2.517176055555555
OR4N4	1.308608	NA	2.5248448	-1.8190181	NA	-0.8433624	-0.307887	NA	1.327997	0.36519704999999997
RARS	-1.3085911	2.8322515	-4.5287151	1.614406	-0.8455968	-1.5573441	0.26951	0.8323203	-0.901006	-0.3991961444444445
LCA5	1.3077419	-2.9161691	1.4187871	3.80216	3.3008259	1.5690978	2.428017	NA	2.933468	1.730491075
PAX7	1.3076326	-0.763151	2.204631	-2.8547292	1.1675407	-2.068315	-2.375725	0.8918335	1.284119	-0.13401815555555555
PPP2R2B	-1.3074846	-0.6153411	1.5512069	2.5206755	2.2936428	0.1033568	3.143826	-1.3985526	2.610992	0.9891468555555556
ZG16	-1.3074557	1.130884	-1.916853	-2.7672622	-4.0436115	-3.4795773	-4.559306	-2.2711566	NA	-2.4017922874999997
SLC25A42	1.3068745	-2.9771923	-1.4263114	-4.1451459	-2.5612319	-1.7713476	-5.940384	-1.291699	2.094199	-1.8569154000000003
WFDC8	1.3067304	1.3679875	2.4226051	1.3177086	-0.082457	-1.7838522	0.238021	-0.6598871	1.502051	0.6254341444444446
KIF3A	1.3066779	0.4233001	1.0510894	5.2257297	1.3147117	2.0489952	4.256663	-3.4876678	0.4666	1.4006776888888888
SOBP	1.306643	2.5230325	1.1924439	4.2257617	4.7309819	-0.2353509	2.025781	NA	3.365388	2.3918351374999998
RNF141	1.3066217	-2.0317185	-0.8549725	2.1264393	-4.3106298	1.6093968	-0.297689	NA	0.316077	-0.2670593750000001
KRTAP4-8	1.3060404	-0.3340793	NA	1.4255448	-0.4416224	-0.6874408	NA	NA	NA	0.25368854
TBX5-AS1	1.3059014	-0.8093472	NA	-0.541477	-1.3868318	-1.3194973	NA	NA	NA	-0.55025038
ZP1	-1.305692	-2.2169555	0.0554295	1.1778093	2.3456597	-2.0117519	-2.593095	NA	1.597351	-0.3689056125000001
C12orf43	-1.3054358	1.5741667	-0.4322303	2.0346999	-2.8081657	-2.0007978	1.352217	NA	1.872659	0.03588912500000002
RFPL1	1.3051825	0.3858054	-0.0134643	-0.4953772	-1.2232326	1.8627362	1.523593	-0.9995981	1.520532	0.42957521111111113
CNKSR2	1.3051722	-1.8526148	-1.1673029	-0.0019543	-2.8097118	2.2122261	1.391826	-3.1802855	1.192985	-0.3232955555555556
EFCAB1	1.3049554	-0.6049903	0.4221259	0.5419153	-1.1021414	0.4439036	-0.658892	NA	1.085433	0.17903868750000002
BAMBI	1.3047869	-0.2336847	-2.3672128	-1.848308	-0.1991128	0.3698709	-2.517919	-1.0143136	-1.550498	-0.8951545666666666
ACER2	1.304735	3.1179474	-1.3941444	-3.133757	NA	0.742823	-8.632379	NA	-1.674128	-1.3812718571428573
SEC31B	1.3046413	-1.5913348	-3.096149	-3.1032907	1.4591132	0.4466489	-3.539138	-2.7757589	2.289165	-0.9562336666666665
TMEM59L	1.3043	0.2420013	-0.0088258	1.7253799	-0.9116095	1.2815485	-1.066569	NA	3.165862	0.7165109250000001
SF3B3	-1.3039086	-1.2289664	-3.9813781	-1.3424731	1.4300244	-0.4328953	3.208649	2.0084926	1.827363	0.02054527777777773
C17orf53	1.3039043	0.0348103	0.6855268	1.4894687	2.1658011	1.5887879	2.634112	NA	-2.29578	0.9508288874999999
ART4	1.3038097	-1.1633206	0.3124814	0.3465664	1.0374061	-0.0616474	0.041572	-1.4756042	2.440663	0.3091029333333333
ADARB2-AS1	1.3036956	-1.0238554	NA	1.5015466	-0.0885673	-0.3732118	NA	NA	NA	0.26392154
KIR2DL5A	1.3036349	-1.3635406	NA	-0.4220224	2.0248451	-0.4829205	NA	NA	1.78446	0.4740760833333333
BET1	1.3034257	0.8540052	0.963122	5.2470992	-2.6931179	2.7124456	2.571016	0.6426977	0.592214	1.3547675000000001
TCP11L1	1.3033121	-1.8548201	-4.6377745	-0.5572407	-3.5805608	2.0060638	-11.128881	-1.1901826	-1.088246	-2.3031477555555555
ZNF292	1.3032795	-2.9002498	-3.1021577	-1.4852444	1.4747068	2.7193318	-4.497603	-3.5944818	NA	-1.260302325
TUBA4A	-1.303273	0.6840133	-2.5277776	4.7685692	2.2670505	-3.4894573	1.163111	2.4373233	-0.586551	0.3792231555555555
ACRBP	-1.3031426	-0.718468	0.4744304	-1.0696219	-4.1307503	-2.1532069	-3.527499	NA	2.050372	-1.2972357875000002
NDEL1	1.3029988	2.0137793	-0.4645462	4.8982978	-0.369165	-0.0199736	4.72213	-0.3429111	-0.795158	1.216161333333333
MASP2	1.3026037	-3.0361073	0.1353311	-2.0728643	-0.7687057	-4.3824098	-1.47042	2.6139138	1.509476	-0.6854647222222221
LINC00202-2	1.3024009	-1.6294609	NA	-0.8113516	0.0186984	-1.5967647	NA	NA	NA	-0.54329558
SNRPD3	-1.3023537	2.7742841	-4.8718138	1.6560556	-1.1053854	-3.3641147	1.668992	-0.1517034	0.610644	-0.4539328111111111
TMEM62	1.3022117	3.2462726	1.4149115	3.3691777	1.4873533	0.6578678	0.968487	NA	-0.49744	1.4936052000000002
KIAA0087	-1.3018861	1.6166817	0.4154745	1.593133	-0.357972	1.0497751	-0.713123	1.3240792	0.783823	0.48999837777777777
STIM2	-1.3018042	0.7720803	-0.6546447	3.175484	-3.5791855	-0.6233756	5.308055	NA	1.961249	0.6322322875
MXD3	1.3017207	0.5876145	2.2350218	2.2352371	-1.6521212	-2.1449133	0.198055	NA	1.591467	0.5440102
EMX1	1.3015311	1.9175642	1.25817	-2.3534406	-1.214793	-0.6378697	-0.116597	-2.2537252	1.317394	-0.08686291111111107
CDK5RAP2	-1.3012156	-2.333997	-1.9229211	1.9088551	6.1223194	0.8160606	3.190092	NA	-2.40015	0.5098804250000001
TRIM6	-1.3012031	-3.4541149	NA	2.4592567	1.1085034	-0.6966929	NA	NA	2.738838	0.1424312
CGREF1	1.3009531	2.2502466	3.3898598	6.5615946	0.0096515	2.2568608	0.246453	0.5856277	1.500781	2.011336455555556
IL1RAP	1.3007703	1.19985	2.3116948	3.1139936	1.9301375	-3.125715	5.350237	-2.6827062	3.045894	1.3826840000000002
FBXL16	-1.300675	3.1289565	0.9310799	0.8172789	-2.7616104	2.205165	-1.889197	NA	0.789469	0.24005836250000004
POLR2B	-1.3006137	-1.149939	-3.409259	0.8543152	-0.2155934	-0.4195437	-0.580411	0.1584055	1.60948	-0.4947954555555556
BLACAT1	-1.2995022	0.9312656	NA	2.9073903	4.7500737	-4.4635157	NA	NA	NA	0.5651423399999999
H1F0	-1.2993677	0.6650462	-3.1965692	-2.1694324	-0.573562	-0.4202041	-4.192825	-2.5381123	0.476952	-1.4720082777777777
ESRRB	1.2986248	-1.2793962	1.4562508	-2.7661148	-0.0415731	-2.5436266	-1.910502	-0.5417426	1.399864	-0.5475795222222222
PHF8	-1.2982323	-3.6313822	-3.0814416	-1.4869203	0.8653905	0.9426675	-0.186442	-1.2284694	2.270335	-0.759388311111111
SELT	1.2982151	0.2636621	2.3272946	4.2360108	-3.0067287	1.0021631	-2.100063	NA	-3.00574	0.1268517500000001
MRPL10	-1.2981675	1.1313233	-0.6763443	-1.2682332	-3.4957763	-1.8955462	-0.276713	NA	-1.226383	-1.125730025
SIRT7	-1.2980851	1.4309722	-1.4563555	-3.2651045	-3.8529002	1.0392903	-1.392867	NA	NA	-1.2564356857142855
HMBOX1	1.2979511	-3.1231083	-3.1179193	-2.9440486	2.060216	2.4554166	-0.913756	NA	0.994637	-0.4113264375
LRRN4	-1.2976825	0.3339522	-0.1443577	0.4823634	1.4306152	-2.4933814	-1.708616	NA	1.527764	-0.23366785000000007
CNTRL	1.2975378	-4.0336167	-0.8770962	2.4394257	-0.460657	-1.1594417	3.699075	-1.3472905	NA	-0.05525794999999992
C1orf112	-1.2975335	0.10983	-2.8997669	-0.0692302	-0.1459181	-1.5818404	0.83301	NA	1.955351	-0.3870122625
MRPS33	-1.2974004	2.3907658	-6.377202	-9.2598134	-1.2891584	-2.8640663	-5.813711	NA	-0.764793	-3.1594223375
UBR2	1.2973474	2.9655348	-1.7377331	-4.116872	-3.3894251	4.566297	-3.251803	-0.7763361	1.226479	-0.3573901222222221
TP53TG3HP	1.2968593	-2.018747	NA	-1.4513791	-0.8461334	-0.9382482	NA	NA	NA	-0.7915296799999999
RASL12	1.2966937	-0.1929997	4.171062	4.773119	3.4022258	-1.9236234	3.39228	NA	1.001232	1.989998675
HEPN1	-1.2964833	NA	-1.3934901	-1.7192388	NA	-1.421738	-1.67605	NA	1.576665	-0.9883892
NAPG	1.2963166	3.702153	-2.7819657	4.0281862	-2.0689249	0.9019373	3.268087	-1.1568092	2.546311	1.0816990333333334
MPP2	1.2954054	1.1339168	0.8413681	-1.484327	-0.2311665	-0.6238992	-0.559089	-1.84935	0.030638	-0.16072260000000005
GMPPA	-1.2942689	4.212147	1.0812083	4.8720751	0.9800629	2.2806112	6.911852	NA	-0.881108	2.2703224499999997
PUS1	-1.2940579	-1.4050597	2.0882319	3.1632774	-0.6849389	-1.2707837	1.260211	NA	-1.939875	-0.01037436250000004
FASTKD3	-1.2939	0.3051981	-5.8151453	-5.8847515	-4.3807848	0.0014638	-4.403165	NA	-1.185959	-2.8321304625000003
ZNF300	1.2933929	0.3718404	-2.5630484	-0.4885854	-1.2134616	0.1251853	1.116494	NA	-2.104976	-0.43289485000000005
PDE6H	-1.2929663	1.398643	1.5669094	-0.4698702	0.6873365	-3.1072	0.546076	-2.1335512	1.327582	-0.16411564444444446
FLJ32154	1.2920646	0.0489656	1.5276755	NA	NA	-1.1041023	-2.331576	NA	NA	-0.11339452000000003
P2RX7	1.2918996	-0.7433403	3.481933	4.5354581	2.6958558	1.9415754	3.975957	0.3126726	1.539764	2.114641688888889
ABCA6	1.2917978	-0.2710119	-2.0798531	1.5581307	-4.0237493	-0.4299705	0.627094	-3.5287162	1.263224	-0.6214505
KCNQ1	-1.2917309	1.5526476	0.5403835	1.3767248	-2.0711305	1.0182644	0.121276	2.5367443	-1.346188	0.27077680000000004
TUBB4A	1.2914665	-2.3247818	0.9651894	7.0264233	1.2640089	1.0609494	2.288288	1.7655247	NA	1.66713355
TNFRSF17	1.2912191	2.6219501	3.0720774	3.1840386	2.5990947	2.8292705	4.49843	-1.8630352	-1.01622	1.912980577777778
FNBP4	1.2911303	-4.6211354	-2.5290988	-0.8361725	-1.125147	1.8261409	1.022774	0.3170285	-0.6365	-0.5878866666666667
ZCCHC7	1.2908145	-4.4560264	-3.7128267	-2.0822831	6.6765584	4.3913484	1.541524	NA	-1.193789	0.3069150125000001
CETN1	1.2907755	0.7613075	-1.4242831	-0.1916129	2.1220951	-0.9955546	-3.358953	0.9333804	1.361066	0.055357877777777835
ARNT2	1.2905082	-2.8570063	0.2208433	1.8291853	0.9128	1.427131	0.266284	-1.3597669	1.435921	0.3517666222222222
APBB3	1.290112	1.8190803	-1.989063	-2.0073964	NA	0.8461998	-1.151417	NA	-1.329531	-0.3602879
SUPT7L	1.289852	-2.8843596	-4.4642286	-3.1932507	-3.2361327	-2.2258996	-0.416398	-2.7511175	1.174247	-1.8563652999999998
LINC01354	1.2891747	0.6892447	NA	-0.6757944	0.9722119	2.134567	NA	NA	NA	0.88188078
KDM5D	1.2886418	-0.7595131	0.4710619	2.1397962	-1.6958929	0.0377152	0.602644	0.0775322	NA	0.2702481625
PSKH2	1.2886379	0.4244844	0.2935138	1.0832568	0.9931389	-1.9802779	-2.429402	NA	1.383392	0.13209298749999995
CTNND2	-1.2886097	0.7558422	1.6813337	3.359414	1.4014119	-2.3712927	-2.174266	-0.6581783	0.854424	0.1733421222222223
RELB	1.2884057	-0.6165927	0.9517467	-1.461333	-0.7490598	3.2168088	-0.408573	1.7964856	2.050012	0.6742111444444444
MSX2P1	-1.2883346	NA	1.7883093	7.0890627	NA	0.6716467	-2.177786	1.3856222	1.623364	1.2988406142857143
KCNH4	1.2881801	1.3822545	1.4120172	-0.3293717	0.7038723	-1.0085261	1.207138	NA	1.629541	0.7856381625
ATP6V0A1	-1.2875949	1.1203295	-5.8671407	-2.4508394	0.3235118	1.4137611	-4.509271	0.0008116	-0.367477	-1.291545444444444
FBXO11	1.2875401	-2.1497807	-2.7510545	3.3309901	-1.4529929	1.5438898	1.090159	NA	2.13208	0.3788538625000001
LOC157562	-1.2870171	-3.0691999	NA	-3.9991012	NA	0.3292256	NA	-0.1278137	NA	-1.6307812599999998
DAAM2	1.2869414	-1.609217	0.5315504	4.0666194	1.867615	-0.5577464	0.633175	0.5358526	2.760261	1.0572279333333334
ZNF850	-1.2859635	-1.3130282	0.9086657	-4.4631526	-1.4828315	2.3772886	-5.473599	NA	NA	-1.5332314999999999
LENG1	1.2858973	-0.2445668	2.0118436	-0.2576511	-4.8476095	0.3645162	0.075191	NA	2.761401	0.14362771250000006
MCTS1	-1.2857188	3.6518015	-4.0445583	-3.9145663	1.679165	-3.2055415	-0.021805	NA	-2.275062	-1.177035675
FMO3	1.2856461	1.8549546	4.6645514	5.3264936	3.4871083	1.1391517	3.842478	-1.8570934	2.899002	2.5158102555555555
TRIM5	1.2856166	-2.5621446	0.5264198	6.7997452	-0.0455745	2.8750841	4.685586	NA	2.552985	2.0147147
LOC100130357	-1.285367	-3.0668316	NA	-4.8205528	0.7967792	1.844592	NA	NA	NA	-1.3062760399999997
ECHDC3	-1.2851742	0.5172381	1.3948153	-1.1629612	0.3765091	-2.0248942	-1.460919	NA	2.10859	-0.19209951249999996
OR2V2	1.2845711	NA	-0.4394972	0.2407076	NA	0.7190117	-1.650937	NA	1.373798	0.25460903333333335
RHEBL1	1.2844402	-0.5157736	3.2134176	2.314595	2.8372016	-0.9321099	2.384306	NA	2.445824	1.6289876125
DLG2	-1.2844003	-1.9854445	-2.3096071	-1.94548	0.9988741	0.7070358	-3.102771	-1.4959492	2.485735	-0.8813341333333334
CA10	-1.284267	-1.5009197	1.5741246	0.7679683	-3.7397235	0.0936567	-3.506242	NA	1.565859	-0.75369295
SLC44A3	-1.284073	1.524846	-4.2196741	-2.580099	-2.8559803	-2.0348551	-3.973666	NA	-1.400885	-2.1030483125
TCEA1	-1.2839588	-2.3991941	-0.3458748	-0.0846479	-3.0165385	-2.2457593	1.435304	-1.9408311	2.742538	-0.7932180555555556
ALOX5	1.2836348	-3.3292726	2.4560099	3.5667295	1.1449908	2.4624465	5.825427	1.8829313	1.856622	1.9055021333333333
BDH2	-1.2834762	-1.2889052	-5.9219845	-2.9708088	-4.4308592	-0.5765414	-9.645552	NA	1.538099	-3.0725035375000007
TMEM44	1.2833469	1.5652121	-0.0970576	-2.575585	-0.0107576	-0.7933579	-3.036918	NA	-1.958834	-0.7029938874999999
LURAP1	1.2831865	0.7403251	2.538146	2.1379204	0.3676748	0.3714165	0.94367	NA	NA	1.1974770428571428
CCSER1	-1.2830542	-0.1108114	-4.0805044	-0.5537405	2.9085703	-2.0319655	-5.103217	NA	NA	-1.4649603857142854
JRKL	-1.2830261	-1.2548387	-4.8424334	-5.7242836	-2.0599065	-0.8016303	-5.33006	-3.2087174	-1.188805	-2.8548556666666665
SYNM	-1.2826926	-3.6884624	3.0457082	2.4761105	2.4718852	-1.268574	-0.441902	-0.3804616	4.640843	0.6191615888888888
KIF1BP	-1.2824773	2.3808054	-4.8366224	-2.6874289	0.1000013	1.095662	0.452895	-1.1745048	NA	-0.7439587125000001
GFI1	1.2823764	2.6576668	3.935035	2.0002628	0.6320595	2.5145965	-1.594103	-1.2186894	0.643612	1.2058685111111107
PM20D2	-1.2811403	-3.1622664	-4.5122587	-3.4780422	-0.5850067	-0.328281	-2.456111	NA	0.055338	-1.9684710375
TMEM225	1.2807235	0.8013053	-2.2797823	-1.0684177	-0.105593	-0.6753205	-0.552325	NA	1.37182	-0.15344871249999997
PLA2G4A	-1.2806584	2.9196664	-1.6792106	1.9534486	-0.1070601	-0.1641128	0.987561	-2.1093721	1.159997	0.18669544444444447
VASP	-1.2806473	3.0224055	-1.0913766	0.4003516	2.2117822	-1.2429234	1.366331	0.1296779	2.471079	0.6651866555555556
SNRPE	1.2801702	-2.1281549	-3.4214194	-2.7395868	1.0516344	-2.1817889	-0.841231	0.9548461	-0.880813	-0.9895937000000001
NPM2	-1.2796891	-0.6041556	1.7147137	-0.5175409	1.1884	-1.4103605	-1.281594	NA	0.820428	-0.1712248
EIF2B2	1.2793233	2.2451621	-4.7772818	4.3354297	0.1686006	0.1018741	2.350169	-0.1438993	-2.418138	0.34902663333333334
GNRHR	1.2791323	-1.1686999	0.1961491	2.0649791	-0.220153	-2.0102569	-0.015282	1.1294089	1.39689	0.2946852888888889
C1orf210	-1.2789128	-0.0805534	-2.9420964	-2.6757139	-8.2633526	0.7090606	-5.524151	NA	-5.557929	-3.2017060624999996
CBX8	1.2787294	-1.1620026	3.7181415	3.07997	2.6597666	1.4062333	-0.133562	NA	1.999692	1.6058710250000001
ACSBG1	-1.2787055	-0.4778638	-0.073292	0.3477108	-0.3019734	-0.5979571	-2.148825	1.2656556	1.92474	-0.14894559999999998
BRD7	-1.2786681	-0.7751839	-4.0407306	-1.1620223	-1.1550244	-1.0833776	-0.585543	NA	1.616246	-1.0580379874999999
COL4A3BP	-1.2786247	2.4447219	-4.4218424	-3.2523808	0.7196503	-1.6091541	-3.936815	NA	1.779206	-1.19440485
APOF	-1.2784989	-0.0972687	0.4659124	-1.4371006	-0.3422871	-2.7525618	-1.698405	-0.5223295	1.587519	-0.6750022444444446
RAET1E	-1.2783773	0.4972386	0.8823873	1.8195735	-0.1200308	-0.6811955	0.878614	NA	1.202597	0.40010084999999995
CLEC3B	1.2783185	1.7232739	5.2157761	4.5653584	NA	0.2600788	2.133711	NA	1.51259	2.3841581
BDNF	1.2777466	-1.6785289	0.9907556	0.7910672	2.8433991	1.9777537	3.87103	1.0446419	1.828453	1.4384798
UBN2	1.2771568	-2.8216577	-3.8617632	1.2090669	-1.8519478	-1.2417389	-1.695228	NA	-1.424745	-1.3013571124999999
SATB1	1.2768102	-3.6262798	-2.8811436	-0.5372194	4.2527432	0.9222604	-2.796479	-2.755004	0.716234	-0.6031197777777778
CNTNAP1	1.2764678	-1.4987678	3.1763566	1.8544572	3.6543932	-1.5608593	4.54672	NA	2.06527	1.6892547125
COQ8A	-1.2761236	-1.3117987	0.5703702	-5.0577435	0.4859814	0.245071	-4.872211	NA	NA	-1.6023505999999998
SPRYD3	1.2757921	2.2051881	2.3872358	6.7749151	2.6861391	-2.5433367	2.350243	NA	-0.778369	1.7947259375000002
FOXK1	-1.2757392	1.7089664	-1.9041695	0.5659369	-1.1718482	2.2936607	2.860458	NA	2.564663	0.7052410124999999
GADD45B	1.2739103	-0.8135645	0.8888244	0.8300824	2.5182482	1.7574719	0.858865	1.1787595	2.218518	1.190123911111111
DOK2	1.2738691	1.0334659	6.3215002	4.7656894	2.4877934	1.6893252	5.514343	-0.3007275	1.434938	2.6911329666666663
FIS1	-1.2738553	4.1024253	2.0436019	-2.3228134	0.3650616	-1.8396264	-1.155158	NA	1.967266	0.23586271250000002
TYW5	-1.2729899	-3.8513057	-3.5564444	-4.0008287	-2.4821497	-2.1546762	-3.731274	NA	NA	-3.0070955142857145
TP53AIP1	-1.2725532	-1.7717057	1.811003	-0.6126692	-1.250711	-0.8142856	-1.681436	NA	2.291152	-0.4126507125
