Gene	GSE109248	GSE117239	GSE117468	GSE13355	GSE136757	GSE137218	GSE14905	GSE193128	GSE30999	Average
MRPL47	-2.3227634	11.7395636	9.7493131	19.3396766	8.39	3.87	1.37e+01	6.18	1.07e+01	9.038421099999999
ANGPT1	-2.3226528	-6.3082232	-4.5394152	-5.8723604	-5.22	-2.05e-01	-4.20	-1.13	-5.85	-3.960850177777777
PFDN1	2.3224395	3.0462547	-3.3733221	3.0637435	-1.96e-01	-2.45e-01	4.02	1.76	3.01	1.4897906222222221
FIG4	2.3218986	0.0003865	-5.0180183	-2.6477141	-2.51	-3.54	-7.14e-01	-8.82e-01	6.83e-01	-1.3673830333333332
CD27	2.32163	1.1022548	4.8477349	10.6093278	4.40	1.49	3.39	2.52	1.40	3.5645497222222216
SCAMP3	2.3213338	5.85885	-1.9025573	5.0371911	1.01e-01	1.38	3.06	2.01	5.90	2.6406464000000005
PKIG	2.321328	-5.6648116	-8.0291256	-8.8030991	-9.34	-1.06	-4.84	-1.72	-4.76	-4.655078700000001
TUT1	2.3212032	-1.0020878	-3.1038116	3.9615459	-2.10	1.57	-3.71e-01	-2.73e-01	-1.27	-0.029683366666666662
HPS3	-2.3210275	-8.4370054	-4.9125753	-6.2597151	-2.38	-3.56	-4.21	-2.15	-7.07	-4.58892481111111
SERPINB5	2.3200458	2.9907541	2.3581693	0.9176519	-1.39	2.26	2.73	2.33	4.62	2.1262912333333333
GPR137B	-2.3197396	5.8486052	3.140066	9.2485929	4.77	-2.05e-01	3.79	1.47	5.08	3.4247249444444443
ZNF148	2.3190236	-9.1935127	-8.7226297	-13.5884374	-8.57	-5.04	-8.74	-6.74	-7.69	-7.329506244444445
ZSWIM8	2.3187824	4.9938725	-3.3638258	4.3198343	2.02	1.59	4.60e-01	-1.53e-01	5.22	1.9339626
MRPL34	2.3185999	6.47365	0.8687984	6.4123862	9.93e-01	1.17	2.05	2.44	6.00	3.191826055555555
CCL8	-2.3185497	8.9185685	5.8969295	9.366464	5.34	2.39	1.90	5.23e-01	8.71	4.525156922222222
RNASE1	-2.318083	-5.1885027	-2.1129201	2.2016663	-1.61	-3.23	-6.68e-01	-4.84	-3.98	-2.4162043888888887
SPTLC3	2.3172372	8.6823968	-6.0729062	-14.963235	-8.47	-1.90	5.45	-1.47e-01	8.56	-0.7270563555555556
TLR10	2.3168094	NA	1.677812	4.1259904	2.65	2.13	2.66	5.11	-1.39	2.410076475
SHKBP1	2.3166018	7.6756246	-1.793632	6.2178597	2.36	1.42	4.39	6.51e-01	7.02	3.361939344444444
NUMBL	2.3163458	-8.9505825	-3.946079	-10.3181613	-5.16	-4.64e-01	-3.00	-1.78	-8.07	-4.3747196666666675
MCF2	-2.3162153	NA	2.1240058	2.8264021	-2.04	1.33e-01	1.82	8.83e-01	2.05	0.685024075
IL3RA	2.315992	-1.2833718	-0.688379	3.8746781	-1.01	1.15	-1.96	-3.13	-1.67	-0.2667867444444444
HTR2B	-2.3155351	1.037699	3.9298315	0.6090054	2.57	5.34e-01	-1.53	2.93	1.33	1.0105556444444443
LRRK1	2.3153186	-6.0024114	-2.0868263	-4.7168599	1.49	-8.45e-02	2.55	-2.26	-5.83	-1.6250310000000001
XPO4	-2.3150704	14.7168934	4.6496829	10.9577718	9.20	1.71	3.54	2.16	1.32e+01	6.424364188888889
ANKRD24	2.3147952	NA	3.7729563	3.6154425	-9.77e-01	1.35	1.03	3.41	1.46	1.99702425
SLC25A27	2.3147907	-9.845873	-9.4138069	-10.6899647	-5.38	-6.46	-6.59	-6.32	-7.73	-6.679428211111111
C9orf64	2.3139561	-5.6456739	2.9612873	-6.0277342	-3.51	-2.20	-3.27	-5.45e-01	-6.22	-2.4603516333333335
OPRPN	-2.3136129	-5.4249158	-2.4033266	-2.2362017	-4.82	NA	-1.55	NA	-6.16	-3.558293857142857
ROGDI	2.3134439	5.0672914	0.5214514	4.673893	1.16	3.04e-01	2.35	1.05e-01	4.09	2.287231077777778
GLRB	-2.3132929	-9.1011763	-8.047886	-10.8544526	-7.67	-4.28	-5.98	-3.75	-8.34	-6.704089755555556
C12orf73	-2.3132455	2.8621023	-4.2283304	-5.2684191	-3.74	3.38e-01	1.84	1.02	3.04	-0.7166547444444447
ZNF429	-2.3132378	NA	1.023033	1.8269149	8.84e-01	-4.24	8.59e-01	-5.97	1.32	-0.8262862375
ABLIM1	2.3131006	-3.4315862	1.7580268	-6.2554121	-8.53e-01	-2.38	-1.91	-3.01	-2.35	-1.7909856555555557
PAX6	-2.3128472	-2.0854678	-3.7735092	1.3349795	-1.80	-6.88e-01	-9.32e-01	-1.88	-2.89	-1.6696494111111113
TRIT1	-2.3125953	-7.1454723	-3.8589354	-5.2449005	-2.06	-2.16	-4.13	2.71e-02	-6.47	-3.706089277777777
GABBR2	-2.3120156	-3.5703773	-2.9020026	-8.5898616	-2.36	-1.34	-1.24	-2.39	-3.99	-3.188250788888889
ZNF827	-2.311814	5.039406	-2.2666479	4.3452079	-1.76	-3.66	-2.30	-6.95e-01	-2.45	-0.6732053333333334
CNOT10	-2.3113507	6.691694	-0.9350121	5.0825992	2.31	5.21e-01	2.81	1.71	5.78	2.4065478222222225
PNPLA7	-2.3111076	-9.1371894	-9.3203833	-7.118558	-8.77	-2.49	-3.85	-3.81	-8.69	-6.1663598111111115
ZSCAN29	2.3110619	3.591756	3.8866213	0.3855559	1.31	-1.38	-2.66e-01	1.07	3.81	1.6354439
LRP5	2.3109597	-2.1451036	-6.2691023	-6.9628319	-7.19	-2.80	-5.38	-1.48	-2.38	-3.5884531222222225
MNS1	-2.3107299	6.9601101	1.1895744	2.775393	1.97	-3.13e-01	6.89	4.34e-02	5.66	2.5405275111111107
BAHD1	2.310678	-6.7986487	-6.7768598	-6.1547852	-4.83	-3.95	-4.64	-2.33	-7.28	-4.494401744444445
RHOA	-2.3105435	-1.5548228	4.773793	-5.2156569	1.61	2.36	2.04	3.30	-2.78	0.24697442222222238
ITGA7	-2.3096817	-6.8592644	-3.3720673	-8.4078928	-5.86	2.79e-01	-3.38	2.66e-01	-7.00	-4.071545133333333
ZNF277	-2.3095251	-6.2673089	-5.0031208	-7.6777959	-3.52	-5.12	-5.56	-3.19	-6.45	-5.010861188888889
MMP17	2.3083587	NA	-1.5075166	0.9498375	1.29e-01	4.15e-01	1.63	9.06e-01	3.86e-01	0.65208495
PKNOX1	-2.3082003	-4.7307393	3.7142048	5.4514284	3.62	1.73	-2.46	8.86e-01	-4.33	0.17474373333333343
INHA	-2.3077057	NA	0.6766566	4.6223636	9.07e-01	1.97	1.58	8.82e-01	1.80	1.2662893125
ASB17	2.3068224	NA	NA	2.2187305	-2.71e-01	-3.48e-01	8.69e-01	2.57	1.42	1.2522218428571428
RFX4	2.3064722	NA	2.263839	2.0337566	9.94e-01	-9.64e-01	1.09	6.19e-01	1.90	1.2803834749999998
RPRD1A	-2.3063982	14.8298657	8.2655964	-10.6682772	4.44	5.36e-01	4.71	2.12	1.33e+01	3.914087411111111
PLA2G12A	-2.3063251	-13.5205683	-7.3921767	-12.5240059	-3.79	1.23	5.27	-1.11	-1.10e+01	-5.015897333333334
EXOSC3	2.3060712	17.9455376	8.1973552	12.4598856	9.25	-9.77e-02	3.80	9.38e-01	1.40e+01	7.644349955555555
CAPN1	2.3059805	10.7998387	2.8351507	12.1734758	2.86	2.97	3.56	6.07	1.11e+01	6.074938411111112
MROH8	-2.3058704	-4.035099	-3.3601712	1.9299279	-3.89	4.11e-01	-5.00e-01	4.21e-01	-4.94	-1.8076903
SIRPB1	2.3055753	NA	0.991254	0.9406147	1.73	1.82	1.33	8.27e-01	2.18	1.5155555
PDE10A	-2.3053269	2.0874085	2.7484527	2.6794843	-8.72e-01	2.79	-2.19	4.42	1.87	1.247557622222222
HIKESHI	-2.3050122	5.7801371	2.2678347	10.4250113	4.12	NA	7.34	NA	5.68	4.758281557142857
CARD8	-2.3047554	-5.8598354	-2.1428563	-5.2332177	3.96	-1.52	5.99	-1.59	-5.14	-1.5378516444444439
NUDT2	-2.3042342	-0.1644996	-0.9699787	1.4618679	1.37	-4.80e-01	2.07	1.79	4.20e-03	0.30859504444444447
DR1	-2.3039912	19.2216362	8.2669456	16.2716186	8.24	4.68e-01	-6.03	2.82	1.71e+01	7.117134355555556
OXCT1	2.3038196	10.4412227	2.8966578	13.1408952	2.80	5.12	4.60	6.84	9.75	6.4325105888888885
PLPP4	-2.3032206	-2.557945	-3.493826	-4.0128261	-1.13	-3.50	-1.87	-3.83	-2.62	-2.813090855555556
IDH3G	2.3029614	3.631407	-3.99882	1.8720767	3.38e-01	-1.67	1.59	-1.80	4.11	0.708402788888889
IL25	2.3028958	NA	0.994382	2.5583242	-7.87e-01	1.22	5.72e-01	1.42	2.51	1.3488252499999998
TMEM174	2.3028614	NA	3.3242993	3.0909543	-7.30e-01	1.06	-1.45	-1.44	1.11	0.9085143749999999
NANOG	-2.3027491	-11.6579875	-5.8746216	-7.1766557	-7.66	-2.42	-1.41	-3.99	-9.33	-5.758001544444444
ARHGAP22	-2.3019709	2.2868461	-1.202481	5.6962269	1.83	1.63	1.10	1.04	1.52	1.2887356777777776
NAV3	2.3019411	11.5402655	6.8906148	5.2553816	8.34	4.33	6.68	6.70	1.04e+01	6.937578111111112
JMJD1C	-2.3017766	-7.5411988	-3.4127746	-9.7764815	-1.82	-6.15	-8.65	-5.61	-6.39	-5.739136833333333
MPHOSPH8	-2.3015819	-11.6711681	-8.285521	-10.6424083	-5.48	-3.86	-7.71	-7.81e-01	-1.12e+01	-6.8812977
SLC46A1	-2.3014941	-8.4701822	-6.0945994	-7.4729276	-7.47	-4.45e-03	-2.57	-5.37e-01	-7.67	-4.732294811111111
GMEB2	-2.3009944	2.9671027	-2.3575306	-1.5095605	1.28	-8.88e-01	-8.79e-01	-1.80	3.01	-0.2753314222222223
RASL12	-2.3007128	-8.2926615	-4.7481501	-9.245681	-6.65	-4.85e-01	-3.98	-1.59	-8.76	-5.116911711111111
ACACB	-2.3004697	-14.7040139	-7.6047282	-12.6298587	-8.61	-3.16	-8.08	-6.01	-1.23e+01	-8.3776745
TDRD5	-2.2999985	NA	-3.0014985	-1.072652	-8.69e-01	1.18	4.10e-01	1.26	9.47e-01	-0.4307686249999999
ZNF536	-2.2998649	-1.9727988	-4.4452025	-6.2446333	-5.97	1.68	-4.20	6.51e-01	-2.93	-2.8590554999999997
EXPH5	-2.2998359	-7.8317653	-4.572878	-12.8815516	-2.93	-7.22	-2.05	-8.04	-6.88	-6.078447866666667
SERPIND1	2.2997964	NA	2.3217317	3.5663646	1.88	8.45e-01	2.60e-01	1.83	2.00	1.8753615874999998
QPRT	-2.299769	-2.3653643	-5.5136785	-5.9814985	-4.36	-3.00e-01	-1.72	-1.45	-2.59	-2.953367811111111
TRIM63	-2.2995904	-0.1947902	-3.8990767	0.6127498	-2.01e-02	-1.09	-1.19	1.29	-7.11e-01	-0.8335341666666668
GJA4	-2.2994384	0.8433242	-3.0143287	2.0898261	-3.50	-3.27e-01	-5.65	1.63	3.74e-01	-1.094846311111111
ITK	2.2993517	10.3744371	5.0256805	8.365741	7.71	9.99e-01	3.81	2.95	9.16	5.6326900333333345
HYALP1	2.2992617	NA	-1.2212541	1.999425	2.57e-12	1.36	6.23e-01	8.60e-01	3.70e-01	0.7863040750003214
RTBDN	2.2988483	NA	-0.3054961	0.2842262	9.37e-02	1.56	3.61e-02	1.66	3.00e-01	0.7409222999999999
PRX	2.2978893	NA	-4.4303827	1.1521298	-3.49	1.88e-01	-2.67	-6.10e-01	-1.93	-1.1865454500000001
FKBP9	-2.2968733	-9.926632	-4.448773	-11.7589484	-3.89	-2.77	-8.33e-01	-5.75	-7.74	-5.490469633333333
PSPC1	2.2967256	12.7584148	7.5106023	12.6861198	6.47	1.16	-9.70	1.26	1.11e+01	5.0602069444444435
RAP2B	2.2957969	8.0150465	10.4643043	19.0503521	4.90	5.27	4.11	8.40	7.96	7.829499977777778
PDE4B	2.2956751	-0.5682739	0.8990015	2.0903118	1.36	3.44	-6.58	8.65e-01	8.50e-01	0.5168571666666667
MAGEH1	2.2955679	-12.9283709	-6.6051121	-10.8769284	-3.96	-3.01	-1.47	-1.34	-1.19e+01	-5.532760388888889
LIMK1	2.2954467	4.5553582	3.3035294	2.8402237	-1.37	1.53	1.48	2.19	4.05	2.3193953333333335
COMMD9	-2.2943695	1.7902172	2.968697	11.7426058	2.59	7.31e-01	7.84	2.11	2.06	3.282016722222222
UEVLD	-2.293915	12.0286349	7.4031491	5.298847	5.55	2.68	5.76	1.35	1.13e+01	5.452968444444445
POLR3E	2.2930243	NA	2.2757032	1.8752019	0.00	-1.69	4.49e-01	-5.05e-01	1.34	0.754741175
MPI	2.292098	8.4787778	5.0580605	11.2609076	5.43	3.72	6.61	6.17	7.10	6.235538211111111
CSTL1	-2.2919884	NA	-1.8522771	3.8001447	-1.31	-5.08e-01	2.76e-01	-1.12	9.99e-01	-0.25089010000000006
PATE2	-2.2911458	NA	2.9874734	1.7541965	-3.04e-02	1.86	-2.40e-01	-1.58	-5.08e-01	0.24401551249999998
C3AR1	-2.2907907	4.0989383	1.9418244	5.4039035	1.73	6.61e-01	1.54	1.45e-01	3.55	1.8644306111111115
XPOT	-2.2907425	8.7718461	7.853691	11.7478731	6.23	6.80	9.66	9.36	8.33	7.384740855555555
PABPC3	-2.2906183	4.6305509	0.8121247	0.7237818	3.08	3.26	-6.15e-01	2.81	4.54	1.8834265666666665
GIMAP6	2.2901073	-8.1409674	-5.0087089	-6.5432553	-4.42	-5.50e-01	1.93	-1.20	-7.27	-3.2125360333333335
IGSF5	-2.2897913	-1.1916711	-3.7983178	-4.6315949	-6.25	-1.48	-1.39	-2.31	-1.53	-2.7634861222222225
ZDHHC14	-2.2888477	4.8933382	1.821241	-5.5811186	3.67	7.33e-01	-4.31	2.50e-01	4.43	0.40195698888888887
SIK1	2.2887063	-9.507292	-4.0920624	-10.468405	-4.72	-7.08	-1.04e+01	-6.14	-8.17	-6.476561455555555
SGCA	-2.2884111	-6.6211356	-6.2198932	-9.5394267	-4.44	-2.55	-2.23	-3.34	-6.26	-4.832096288888889
EFR3B	2.2883225	5.7318869	4.4606006	6.6835961	3.37	4.26	2.78	3.50	5.37	4.271600677777778
WDTC1	2.2882828	-2.6577941	-8.2480182	-7.2517975	-5.95	-5.73	3.05	-4.33	-2.98	-3.5343696666666666
CLSTN3	2.2881351	-0.451421	-0.3937401	0.4467865	1.30	9.62e-01	-1.89	-1.48	-2.66	-0.20869327777777777
AATF	2.2881163	5.0146857	-2.0128345	1.9163318	2.63	-2.61	1.02	9.00e-01	4.68	1.536255477777778
SYNE1	-2.2876471	-15.1826843	-10.2606288	-11.9203592	-9.00	-1.10e+01	-5.47	-7.82	-1.26e+01	-9.504591044444444
EGLN2	2.2869922	NA	0.0195189	3.5460456	-1.44	-1.15	9.99e-01	-8.97e-01	1.26	0.5780695874999999
COLCA1	-2.2865754	-14.1848107	-2.6945273	-6.4094745	-1.89	7.79e-01	-3.94	1.73	-1.21e+01	-4.555154211111112
WNT10B	2.2865327	0.9927521	-3.2469854	2.731894	-1.08	-1.72e-01	-9.52e-01	8.74e-01	1.54	0.33046593333333335
DES	-2.2865104	-7.2172494	-3.7014652	-12.3309864	-6.58	-5.05	-1.88	-4.99	-7.75	-5.754023488888889
SAMD10	2.2862679	NA	2.6562862	4.9041344	3.01	1.18	2.53	1.81e-01	4.22	2.6209610624999997
PIWIL2	-2.2861921	-3.0976191	2.302302	-5.8505011	-2.77	4.93e-01	-1.95	-1.51	-3.61	-2.0310011444444442
KIF27	-2.2860605	NA	-0.8185668	-0.2023761	2.12e-01	-5.10	-1.07e-01	-6.31	4.45e-01	-1.7708754249999998
POT1	-2.2855057	-2.946225	-4.6927962	-6.4969495	-6.05e-01	-1.28	-3.31	-4.59e-01	-2.24	-2.7017196
ZNF333	-2.2855054	-2.0013995	-5.1775337	-6.6258441	-2.97	-8.21e-01	-2.39	-1.94	-2.37	-2.953475855555556
KHDC1	-2.2854254	NA	2.5040552	1.1024751	4.18	2.45	1.45	1.32	2.13	1.6063881125
UBQLN2	-2.2852712	5.6562545	2.6291664	-4.282189	3.20	1.29	-3.68	2.42	5.81	1.1953289666666664
PRPH2	-2.2848442	-4.0277982	-1.7929994	-2.0237288	-2.17	2.26	-1.33	2.79e-01	-4.76	-1.761152288888889
FBXL4	-2.2848053	-5.7053474	-5.0831371	-7.6643724	-3.86	-5.80	-5.51	-6.86	-4.51	-5.253073577777777
IFT46	-2.2842725	5.8478377	-2.3835401	6.4981979	8.75e-01	3.36	5.15	4.15	5.40	2.9570247777777774
C12orf49	-2.2839511	7.0604345	2.0871271	8.8069536	3.26	2.73	7.35	4.20	6.45	4.406729344444445
ATL3	2.283793	-14.4310499	4.8805069	-16.1155098	-6.48	-2.01	7.87	-5.12	1.04e+01	-2.080251088888889
LRRN2	-2.2835924	NA	2.3498189	4.3779562	9.90e-01	2.99	1.92	-2.36e-01	1.77	1.4847728374999998
LILRA5	2.2833619	NA	3.1337573	4.3641487	1.31	3.48	2.51	2.81	1.58	2.6839084875
ARHGAP33	-2.2830549	-1.3348019	-6.0426457	5.4311276	2.16	-8.13e-01	1.91	5.45e-01	-1.10	-0.16970832222222215
SWSAP1	2.2828798	5.0292515	-1.1255252	11.3743033	1.53	-7.13e-01	7.88	4.04	4.61	3.8786566000000002
EIF4A2	-2.2825656	NA	-1.8776405	2.4882496	-1.15	-3.61	1.09	-2.71	3.98e-01	-0.9567445625
SIX1	-2.2822803	-4.8422823	-3.3859221	-4.4174995	-3.52	1.38	-2.15	9.09e-01	-4.25	-2.5065538000000003
GBA3	-2.2818685	NA	-1.651937	-1.2408449	-2.00	5.35	5.03e-01	3.86	5.82e-01	0.39004369999999994
POLM	2.281545	2.3313467	-3.4574531	0.7705062	2.40e-01	3.20e-01	-1.42	-1.39	1.56	0.13732720000000007
MED10	-2.2814307	2.843476	3.4927958	6.6812787	2.09	-1.02	3.48	2.24	2.65	2.2417910888888892
PELO	-2.2811305	8.2639416	-1.264676	-3.7352669	3.76	-5.91e-01	-7.51e-01	-1.25	7.43	1.0645409111111113
PIK3R2	-2.2801321	9.0955289	0.7946891	10.8598155	5.51	2.40	7.89	3.77	8.49	5.169989044444446
MFSD6	-2.2800144	2.8233188	3.6372389	2.792998	4.25e-01	-4.88e-01	4.00	-7.50e-02	2.89	1.5250601444444447
CR1L	-2.2787392	NA	-0.3167895	4.341158	1.73	7.61e-01	2.19e-01	-1.09e-01	1.68	0.7533286625
TMEM38B	-2.2786712	4.1159279	4.3653848	8.1612706	5.15	2.97	-2.06	4.18	3.65	3.1393235666666666
NOB1	2.2781383	9.3290533	1.1215617	8.5188033	2.83	5.60e-01	2.81e-01	3.59	8.53	4.115395177777778
SNAP29	-2.2780352	15.7905088	6.0889736	15.6825663	6.71	1.29	8.08	1.77	1.46e+01	7.5260015000000005
SCN4A	-2.2778853	NA	-4.9901017	1.1032978	-2.74	-3.78e-01	-2.53	-2.98e-01	-1.19	-1.6625861499999999
ABCF1	2.2777164	9.2098912	0.6313265	6.6837325	6.31	3.18	-1.65e-01	3.21	8.42	4.417518511111111
FRMD4A	-2.2769274	-15.2303068	-8.6390109	-15.6414644	-7.03	-6.70	-8.10	-9.21	-1.34e+01	-9.580856611111113
HOXA7	2.2768826	5.2236149	-1.01025	-0.9788655	-1.82	-2.91	1.31	-2.58	-3.64	-0.4587353333333335
TMEM55B	2.2767486	-1.3736017	-4.9913415	-3.3663722	-2.73	-1.19	-6.51e-01	1.38	-9.32e-01	-1.286396311111111
PKD2L1	-2.2766584	NA	2.3886605	0.4791266	-1.32	1.28	1.31	-1.98e-01	1.59	0.4066410875
KCTD1	2.2760066	10.4868134	4.7803862	8.7191745	5.39	2.89	4.52	6.66	1.01e+01	6.202486744444445
TMEM190	-2.2744408	NA	-0.1825469	1.2019756	1.42e-01	-2.89e-01	-9.96e-02	8.72e-01	3.23e-01	-0.0383265125
MRGPRX2	-2.2743395	NA	-0.5740221	-4.4422919	2.57e-12	-3.71	-6.17e-01	-2.69	8.13e-01	-1.6868316874996787
PIK3C3	-2.2742996	-15.485324	-10.3721763	-12.5431363	-5.30	-3.94	-9.91e-01	-3.23	-1.27e+01	-7.426215133333333
NDUFAF2	-2.2742512	15.1147876	6.1352527	14.3302602	8.68	4.37	7.99	4.60	1.34e+01	8.038449922222222
DRAP1	2.2738824	1.4609073	0.8033519	6.8124595	5.78e-01	8.37e-01	3.43	3.16	1.59	2.327289011111111
CCDC80	-2.273467	-7.5469273	-3.2800105	-6.4986556	-3.42	-8.45e-01	-3.82	-4.33	-5.88	-4.210451155555556
NETO2	2.2730128	23.022421	13.0601343	14.885853	9.48	7.28	4.94	7.74	2.01e+01	11.4201579
IGF2BP1	-2.2729337	NA	0.9506223	5.8161218	0.00	1.22	1.34	9.81e-01	7.38e-01	1.0966013000000001
CUTC	-2.2727053	-1.8328089	-0.6533725	-6.5630797	-1.92e-01	-6.66e-01	-1.83	-3.43e-01	-6.27e-01	-1.6644407111111112
STRAP	2.2720126	6.5745649	4.9992562	8.773588	3.76	5.32	7.37	7.06	5.89	5.779935744444445
TMEM158	-2.271937	-1.487291	-4.5219612	-7.5373458	-3.89	8.41e-01	-2.12	-2.24e-01	-1.71	-2.5468372222222224
SSX2IP	-2.2716379	6.3437937	6.2063274	9.2684477	6.22	2.62	4.22	3.62	6.97	4.799658988888889
TTC31	-2.2709148	2.8714799	-5.3778169	-4.6065709	7.60e-01	2.30	3.53	1.09	2.84	0.1262419222222222
SURF6	2.270802	4.8239005	-1.9881989	5.3431663	2.37	1.57	-1.34	-1.69	3.72	1.675518877777778
NOL3	2.2703382	-14.0699275	-7.1700203	-13.9716593	-1.00e+01	9.58e-02	-2.75	2.48	-1.19e+01	-6.112829877777779
PSMD5-AS1	-2.2701158	-4.1136107	-4.1240964	-6.7026081	-1.35	-1.65	2.43	-3.69	-4.35	-2.868936777777778
DUSP7	2.2700195	10.1233451	6.9358264	10.771419	7.31	2.37	5.42e-01	2.30	9.15	5.752512222222222
MYH13	2.2699734	NA	5.6330707	4.2099681	2.85	1.23	1.52	2.10	1.27	2.635376525
SLC7A6	2.2699041	-8.6008867	-2.8285737	-8.357291	-5.05	-4.39	-3.50	-4.88	-8.05	-4.820760811111111
GIGYF2	-2.2697743	-10.6512308	-6.639622	-8.9316369	-6.49	-1.67	-6.94	-3.98	-1.07e+01	-6.474695999999999
C19orf25	-2.2696915	NA	-0.8740229	9.6621161	2.44	2.47e-01	2.91	-1.00	2.66	1.7219252125
MAST1	-2.2684185	NA	-2.1879176	2.1928138	-4.18	-1.19	-1.48	-5.67e-01	1.23	-1.0563152875
MFSD9	2.2684061	8.6395967	3.3399221	7.3356157	4.75	2.10	4.02	1.49	7.56	4.611504511111111
SLC9A8	2.2683052	-2.9573202	-3.3031171	-5.0441789	-1.27	-1.73	1.23	-1.08	-2.77	-1.628479
RGS7	-2.2680225	0.1897498	1.7320623	5.1506789	-1.23	1.83	8.66e-01	6.85e-01	1.45	0.9339409444444444
DIO3OS	-2.2679204	-3.3411256	-4.5040663	-6.3882082	-3.23	1.72	6.93e-01	8.64e-01	-3.42	-2.2082578333333327
OGG1	2.2678455	-10.1556258	-5.7095876	-13.2902093	-5.33	-3.61	5.89e-01	-4.30	-9.93	-5.496508577777778
NMI	2.2676755	19.8926797	9.2137072	25.7643498	1.06e+01	7.72	1.23e+01	9.38	1.78e+01	12.770934688888888
COL6A6	2.2673949	2.8898245	3.9144149	4.9770355	1.28	1.39	9.01e-01	-6.84e-02	2.91	2.2734744222222223
MURC	-2.2673879	3.9380495	0.6739843	0.6825153	1.22	1.24	6.27e-01	9.81e-01	1.40	0.9439068
RING1	-2.2668965	3.6769427	-2.0353779	-1.4520761	-1.39	1.06	1.29	9.15e-01	3.60	0.37751024444444453
PTPRZ1	2.2667479	3.0543755	1.7514115	3.3706737	4.17	1.46	2.68	2.36	3.22	2.703689844444444
CGREF1	2.265434	NA	0.6599206	3.2973606	2.86	2.65	-1.88e-01	-1.87	2.27	1.4930893999999997
CXCL9	2.2651324	12.3225387	8.126835	14.4189081	7.29	5.79	9.16	4.17	1.16e+01	8.349268244444444
BMP6	-2.2643298	-5.2285772	-5.35912	-6.6060121	-5.11	7.43e-01	-5.58	-1.97	-5.78	-4.128337677777778
HDAC8	-2.2642813	9.8769108	5.7485292	9.2892375	2.25	8.07e-01	4.58	2.31	9.02	4.624155133333334
ZNF782	-2.2618151	-6.0646015	-4.3077328	-5.9810895	-5.30	-4.43	-2.75	-3.49	-6.02	-4.511693211111112
UNC79	-2.2613981	NA	1.0809968	4.2192594	0.00	-2.44e-01	-1.76e-01	1.56	1.20	0.6723572625000002
CREB3L4	2.2611905	-8.4225276	-6.090263	-4.3588723	-5.06	3.61e-01	-5.15	-5.35e-01	-7.30	-3.810496933333333
ANKRD50	-2.2611359	-12.4477632	-5.7790774	-20.2097824	-6.52	-5.94	-6.26	-5.95	-9.75	-8.346417655555555
PLA2G6	2.2606327	-1.2040711	-6.3922798	-4.0071184	-5.26	-2.91	-4.64	-2.21	-1.67	-2.8925374
EVI2B	-2.2600319	1.4991151	3.2785476	2.2872058	2.87	NA	4.68	NA	1.61	1.9949766571428569
C2orf70	-2.2596935	NA	-1.8041475	0.3775453	-8.21e-01	-3.24e-01	1.73	9.35e-01	-4.94e-01	-0.3325369625
EPHA3	-2.2593246	-6.524698	-1.7506298	-4.2782441	-4.43	-1.02	-5.53	-3.78	-5.15	-3.8580996111111117
AURKC	2.2586822	1.1926756	0.1201033	0.4047407	1.18	3.07	-8.59e-01	8.80e-01	-5.64e-01	0.853689088888889
CEP78	-2.2585957	12.9250669	7.1715643	9.2518896	5.85	2.43	8.41	6.74	1.13e+01	6.868880566666667
TRAF3	2.2585589	9.2220941	7.6587051	11.4986592	9.24	3.51	9.57	4.36	7.92	7.248668588888888
PDE7B	-2.257663	1.8360716	2.2307336	4.2804421	-1.81	-1.43	8.62e-01	1.28e-01	-1.06	0.3088427
PODN	-2.2573083	-3.9421161	-4.0705718	-9.6982152	-4.14	-2.53	-5.03	-5.05	-5.40	-4.679801266666667
NPHP1	-2.2570016	-1.5876542	-2.6458107	-4.2402932	-2.24	-7.43e-01	-2.24	-4.62e-01	-2.71	-2.1250844111111116
TROAP	-2.2569668	10.6413266	9.3220898	14.293594	8.97	2.39	7.11	2.56	9.41	6.937782622222222
MKX	-2.2568084	-0.8277716	2.3832284	-2.6885278	-2.59	1.13	4.01e-01	1.62	1.64	-0.13209771111111113
ZNF254	-2.2563519	-10.5270691	-4.5022475	-10.9564845	-3.78	-5.64	-6.01	-7.19	-1.00e+01	-6.762461444444444
IRF2	-2.2556074	-0.467227	3.9255483	-3.780962	1.37	-9.01e-01	-6.76	2.82e-01	-1.83e-01	-0.9744720111111111
USP24	2.2555885	11.9546016	-7.7823558	-10.7854078	7.58	1.10	5.43	-1.44	1.05e+01	2.090269611111111
ZNF618	2.2555707	-6.1891197	-4.2988079	-9.6307688	-4.27	2.55	-1.30	-2.83	-7.39	-3.4559028555555553
REST	2.2550245	5.7853899	4.3681505	-3.307309	3.78	-4.15	-2.74	-2.82	5.46	0.9590284333333331
SLC25A10	2.2548922	12.3378586	2.913656	12.1013921	3.01	2.97	3.73	4.58	1.14e+01	6.144199877777776
TDP2	2.2544979	14.7634691	9.6641725	12.8741621	8.11	5.55	1.04e+01	1.22e+01	1.35e+01	9.92403351111111
SLC44A2	2.2537341	12.3614032	4.3060963	8.5489183	7.14	6.18e-01	4.21	6.95e-01	1.17e+01	5.7592391
TG	-2.2528933	-7.7034581	-7.4678111	-7.6475228	-6.60	-3.31	-2.87	-4.90	-7.61	-5.595742811111111
