Gene	GSE100163	GSE110169	GSE110174	GSE11907-96	GSE11907-97	GSE121239	GSE138458	GSE17755	GSE185047	GSE22098	GSE29536	GSE49454	GSE65391	GSE72326	GSE8650-96	GSE8650-97	GSE88884-1	GSE88884-2	GSE99967	GSE108497	Average
MRPS22	-0.512331	4.0272484	0.4533982	-2.0313903	2.834414	-2.5510844	0.5595946	0.133578	-2.3772579	3.77	-1.232343	1.1523878	-4.78	1.2101861	0.9412129	4.098153	0.901945119	3.885296428	0.4774625	-0.819564587747874	0.5070452929626064
RNF14	-0.51229	1.9108426	-1.2673617	-1.3664727	-0.111365	-1.8951394	-3.5387023	NA	-7.4878603	1.84	-5.689255	-0.9224209	2.78	-0.9762936	-1.4893083	-0.651953	-3.848046998	-3.927953745	3.0347643	-2.15177018087702	-1.3826624328356327
RPS6KL1	0.512053	1.5936908	-2.1884976	NA	3.066182	-0.4623475	-1.3496699	2.463555	-5.132037	NA	NA	0.1931325	-6.08e-01	0.337975	NA	3.482405	0.395704499	0.54166236	1.4263785	3.24469235958085	0.4698049386613031
ARHGAP17	-0.511487	-3.288483	0.0643763	0.9392547	NA	-7.0584438	3.5679972	-1.756755	6.4653162	5.52	-1.468581	-1.4404301	-4.50	-1.3402177	0.8840242	NA	-0.813351138	-4.715278166	-0.0142395	-2.20114222359561	-0.6481911126442005
LPCAT3	0.51122	-2.7858149	2.1183788	-3.7788667	NA	0.9859152	4.7968628	NA	-6.3519686	1.42	-1.408405	1.6183657	-9.99e-01	1.7149037	2.1885137	NA	1.688669974	2.648990337	-0.4490473	-2.28119961830032	0.09632459368821644
AMFR	-0.510907	1.0181277	0.6980968	-0.9798241	NA	-10.5105554	3.697128	-1.897763	3.0011881	2.17	9.15287	1.6537434	3.58	1.4528202	2.6265168	NA	-0.286312527	4.260069398	2.3892628	1.05621986038579	1.2539267239658773
ZFYVE27	0.510691	2.1518696	1.3417009	NA	1.264019	1.9191325	-2.0126743	NA	2.8995439	NA	NA	1.8694183	-4.87	1.793265	NA	2.286336	-1.025028603	-0.439073592	-1.2318251	-0.269766253451844	0.4125072234365437
FGL2	-0.510581	2.7432634	1.337964	2.0905743	0.491988	2.708222	-0.4230076	NA	-5.8315093	3.29	-0.310607	1.4197437	2.84	1.2430336	0.6138795	-0.10149	1.204996552	6.039802489	-0.10144	-0.742983685893625	0.9474657344792831
HIVEP2	-0.510182	-4.7221498	2.4874454	-3.3380305	-0.182535	-4.531713	0.6779108	NA	5.7556659	2.07	-3.488228	-2.5440609	-1.74	-2.2853362	-2.9763312	0.187488	0.937734882	-0.353653525	-0.1658589	-0.444501031878568	-0.7982281618357141
DUSP28	-0.510062	-0.2536951	-1.6690922	NA	-1.263996	2.0314365	0.3336917	NA	-6.990622	-1.58	-3.689769	-3.818666	-2.22	-3.4788391	NA	-3.273094	-1.684623651	-6.478908464	-0.235144	-4.29337171609464	-2.298515001829096
AGK	-0.509495	-2.7953222	-0.9958306	-3.9677531	NA	-3.8406142	-0.3806516	3.73366	-3.0646393	2.26	-1.660752	0.28248	-3.65	0.4635861	-1.8460765	NA	-1.250425788	2.076221234	0.2436061	-1.36963147294989	-0.9039799070527719
PSAP	0.509384	-0.9014106	4.535009	2.9114728	NA	-2.4992845	-1.1418874	3.602079	10.3279017	2.72	0.944219	4.6815118	3.45	4.384514	0.6368145	NA	0.023722983	5.02617629	1.2439408	2.11541177694543	2.36497639721919
RBX1	-0.50908	4.4512112	-0.129356	4.1417807	NA	1.5199038	2.4253749	3.504639	-0.4965922	1.72	-2.01875	1.802329	2.15	2.023957	1.6900397	NA	NA	NA	2.515246	0.741380138522902	1.5957552024076813
PIGS	0.509012	-2.0913886	-1.7030053	NA	1.061571	-2.9399782	-1.8657751	0.313812	-1.2704672	3.15	-2.508396	-0.0410611	-3.13	0.0014776	NA	3.462475	2.022405543	1.665749908	-0.5887252	2.19575589620546	-0.09758543071080791
PLCL2	0.508799	0.5814739	2.8106106	-2.0482828	NA	9.0606695	3.2925085	NA	5.9938213	4.31	1.296537	4.12379	-5.72e-01	3.7869324	-5.3301831	NA	NA	NA	3.5266592	-0.368635495803384	2.0648466669464414
SRM	-0.508632	0.7359113	0.7116761	1.3841966	NA	-3.66798	3.7330518	0.918072	-1.8146698	1.91	-0.823019	0.643095	-2.94	0.7171637	1.2770677	NA	1.668530379	-0.225167321	-1.0483652	1.61345661585856	0.2380215485476978
ATXN2	0.508408	-4.2803381	-1.1925765	-1.3395842	NA	0.1147988	-1.6391524	NA	4.8468625	1.31	-2.409103	-5.4668176	-5.51	-5.5916597	-0.6460062	NA	-2.174895945	-11.38126304	0.2526307	-1.88257399112581	-2.1459570985956358
AIMP2	-0.507291	-2.3157475	1.1987947	2.6583871	NA	-2.3227952	-1.3088056	NA	-3.0178286	3.50	-1.825987	-0.1153839	-1.63	-0.0970658	1.3519524	NA	-1.892516621	-0.402932123	0.0051853	0.662368591905774	-0.3564508971820133
MAT2A	-0.507172	-2.6923219	-4.3273351	-0.8228411	NA	3.5565486	2.335204	NA	8.2517926	1.40e-02	-4.243827	0.7795656	-4.76	0.7141071	0.3685706	NA	-1.570410346	1.062361033	1.0065464	-2.24374439572462	-0.18111505345438944
KIAA1211L	0.507149	NA	1.510886	-2.1612418	0.983576	-2.3553774	0.6429628	NA	-4.0491153	-1.27	-1.08716	1.2098717	-1.60	1.3643468	-0.303609	-0.566573	0.790132069	0.476504575	-0.0609218	NA	-0.35109231505882355
OVGP1	-0.506641	-2.029243	-0.7266798	-2.0167172	NA	0.0945641	-2.7221154	NA	-6.9281508	2.52e-01	-2.773634	-2.7362295	-7.01e-01	-2.6687117	0.5679769	NA	-3.661642611	-4.713834033	-3.2558763	-3.147866295175	-2.2161059199514703
PARP15	0.506502	0.02555	-2.288708	NA	NA	-0.4203625	-1.0614529	NA	-4.7384165	2.52e-01	1.30265	-2.6102239	-2.10	-2.4159237	NA	NA	-1.479292086	-3.127930389	-0.9130205	-2.52417308952455	-1.4395201043016363
REXO2	0.506286	2.624305	-1.9887159	-1.7177558	-1.691089	-6.125619	2.1330071	NA	7.8935155	1.64	-2.569676	-0.3911914	-2.24	-0.2162623	-1.8325344	-3.886215	-2.378047869	-1.246542757	1.903323	-1.69614452620417	-0.5936503869581142
PLCG2	0.506155	-0.8350099	1.9686643	2.699088	1.781409	1.8902619	-0.709213	NA	5.9690192	-1.80	-0.536261	-0.429757	1.85	-0.591223	1.8620404	2.043039	-1.310071273	-1.316692051	1.4467913	-1.07046815758219	0.706198564127253
CD81	-0.506017	-0.2329114	-1.6905241	-1.6555793	NA	-0.7525571	1.0309871	-3.028155	-2.5758903	1.96	-4.800249	-2.4520299	-3.81	-2.3218544	2.9495744	NA	0.271542303	-2.654786721	-2.7488731	-2.35233313963184	-1.4094253698684358
WRN	0.505806	-3.3041898	1.3924001	-0.0554026	NA	0.4766334	0.8549652	NA	-1.6152718	2.69	-3.280242	-1.3493258	-4.99	-1.1387282	-0.0576891	NA	-2.102817702	-0.610539574	2.2732788	-2.80721758733565	-0.7716670978432735
IKZF4	0.505805	2.9987147	0.899653	-2.4364661	2.678866	7.2323295	0.19805	NA	7.0627502	NA	NA	3.1161836	-4.85	2.8432565	-0.8806884	4.978436	3.525776151	0.313406035	0.8420292	3.43470488106132	1.909576839238901
LOC100130705	-0.504568	NA	-0.7964627	NA	0.052095	-0.8421347	3.945236	NA	-7.5789911	4.02e-01	NA	0.9379449	3.10	1.3456657	NA	-1.139007	0.767819798	-2.693447722	-2.727	NA	-0.409346416
HAUS7	-0.50437	1.8427989	-1.7404565	-0.6517926	NA	-1.0028277	-0.2923806	NA	1.7906063	1.64	NA	-0.6337123	-4.13	-0.3622727	-3.5023188	NA	NA	NA	-2.2093453	-2.32097353044162	-0.8626460593172585
ERAP1	0.503283	2.6862352	3.1027512	-2.9182637	NA	-3.4341971	-4.1013133	NA	7.8834902	1.49	NA	0.8045439	-8.88e-01	0.7740697	-4.6900224	NA	2.196772502	-2.563344047	-0.7559699	2.42588798572942	0.1572452025455887
TMEM184C	-0.5032	-0.6955518	0.6312829	-2.6502818	NA	1.9381821	-0.5874324	NA	-5.6280106	1.78	NA	1.183147	-4.48	1.3341544	-3.0624065	NA	0.753923772	1.904544774	0.2999315	-1.13055590720342	-0.5570170350752136
MS4A4A	-0.503166	7.9329084	2.5068335	4.9844652	1.990702	3.4745581	5.1039185	2.866488	-1.6707595	4.25	NA	3.97739	-9.14e-01	4.0516046	5.3335387	1.861593	3.076890566	7.148547651	1.2566421	4.65457299574434	3.230669884881281
HMGCL	0.502402	2.341189	-0.2811863	-3.1562555	NA	0.5792198	3.5389465	NA	-3.2900369	2.85	-1.207447	1.1217666	1.68	1.2013556	-1.8908122	NA	1.207167172	5.916682083	-0.3426395	1.35044080539869	0.7129877741410994
AHCY	-0.501898	1.1930142	-2.1655684	-1.7430573	NA	-2.5493671	-0.6040345	NA	-3.9797475	3.83	-2.920764	-0.5412618	-4.56	-0.2604438	1.4280126	NA	-0.396419143	1.418183086	-2.4158579	-3.55691859620387	-1.0780075384237569
STOML1	0.501734	2.5871917	1.9594589	-3.1760979	NA	2.6111887	2.69795	-3.327266	-5.7841605	1.64	0.330579	1.1232209	-2.52	1.070385	3.0195211	NA	1.707413813	1.760771567	1.3527437	5.90316232904188	0.7476553505023267
PRR5	-0.501405	2.2794454	-1.2701755	-3.4354988	NA	1.0043195	4.94519	1.516592	-1.6011399	-1.32	-4.045363	-1.1990683	3.77	-0.8922306	2.4183219	NA	NA	NA	0.142408	0.20409259359689	0.12596801834980567
DNAJA3	-0.501378	-3.2848411	-1.0846294	-3.8148968	NA	0.6719811	2.6886682	NA	-1.2321673	1.21	-3.658478	-3.6560166	-6.53	-3.4981045	-1.7124917	NA	-0.925961796	0.650726492	-0.7706041	-4.48475820695675	-1.7607618653503971
RABGAP1L	-0.50128	5.5707874	1.9077649	2.4491211	0.307589	-6.8532849	1.0424482	-2.297823	-4.1019976	2.34	0.17808	3.1753976	2.78	3.3045991	-2.7421126	0.584696	-3.369408337	-3.09966855	1.5127744	7.56007730394553	0.4873880008472765
RAB2B	-0.501166	2.1006353	-1.5879785	NA	1.133199	-1.3722896	-2.1776341	5.263618	-0.6629374	-2.35e-01	-4.000131	-0.7781719	2.35	-0.6714044	NA	1.493041	-1.956326927	-1.085535114	1.529885	-1.78558049331501	-0.16354317412861163
TSPOAP1	-0.500712	NA	-4.3777453	-5.9879464	NA	-1.0251639	-0.5595029	NA	-5.1285081	-1.36	-7.577063	-2.8592939	-4.68	-2.7945111	-1.403766	NA	-0.05222498	-0.989234202	NA	-3.42232077471641	-2.84786617044776
CLASP1	-0.500241	-2.5083492	2.1752371	-1.1727152	-0.485865	2.6054722	-1.7608012	-4.170563	6.3849446	5.00	-3.187201	0.8288637	-3.38	0.7065913	1.3705167	-3.254547	-1.449708769	3.525427082	1.904048	1.37136992201517	0.20012396175075856
VSTM1	-0.500084	0.9232193	0.4585359	NA	0.151178	-1.4985881	1.411046	NA	-0.0135668	8.05e-01	4.210843	1.681677	1.14	1.770738	NA	0.763812	1.381675973	2.070311264	1.1857628	2.93454161469154	1.1103589383347963
KCTD10	-0.499836	-3.6168527	-1.3930819	NA	1.216802	3.6944666	-1.7590449	NA	-5.1102297	-3.61e-01	-3.736988	-2.2969813	-2.93	-2.2990739	NA	-2.596463	-2.861496186	-0.525572611	-0.8847188	-1.98039365215732	-1.6435567087739602
E2F3	0.499181	1.6564043	3.8060111	0.869281	NA	1.2564299	0.7145344	NA	7.4133335	4.83e-01	6.802588	2.2787843	3.67	2.2521443	-2.4784921	NA	1.990697238	1.275523996	1.8917389	-0.468923245565566	1.9948374463784964
ALAS2	-0.498842	1.8540958	-0.305633	3.1076607	1.550672	4.8738825	-2.560143	NA	2.5299071	-1.73	1.170217	2.3388968	6.86	2.4226468	4.3151532	1.848008	-0.745212335	1.535757589	2.1188639	1.33054024321545	1.6850774366955499
GUCD1	-0.4987	NA	-1.7707404	NA	-0.792077	-2.9878639	-1.0065203	NA	4.6589928	-1.92	-4.849591	-1.1929113	2.99	-1.0090141	NA	0.84256	-1.556815136	-1.863506552	2.2577254	-3.911382986338	-0.788115279646125
COA3	-0.498564	NA	-1.2165023	1.9415156	1.421424	6.2394005	3.5687796	NA	-4.5545223	2.50	NA	1.0701004	-3.56	0.6079111	-1.4547255	3.021017	1.065477847	2.802692498	-1.3354693	-1.4888156090697	0.5958658550547237
MRPL16	-0.498267	0.7179358	-0.2956912	0.2158361	NA	-4.8508905	2.0433503	NA	5.8492042	2.13	-0.829717	0.8956933	-4.54	1.2057191	1.2321292	NA	1.041031014	4.470777254	0.4615028	0.471392954880503	0.5717650778165001
COMT	0.497766	0.9517293	1.8219823	2.4207305	NA	-5.1358033	0.9743226	-0.137683	2.3628323	2.93	5.245204	0.500665	-1.32	0.631101	2.3771303	NA	-1.054392979	5.570739034	-1.3132322	2.4167869558386	1.096659878379922
RAB40C	0.497606	-1.0621702	-1.9962069	-0.2224579	-1.861838	-2.7933684	0.5054947	NA	-7.7861963	-1.68	NA	-3.7203738	-1.23	-3.8610256	-3.441136	-1.797351	1.235920538	-0.167967941	-0.9246434	-6.81440256511286	-2.0622287093396037
MT1X	0.497555	5.2125965	3.3691587	4.8657043	NA	1.9720724	2.4265193	NA	3.9615721	1.37	5.154639	2.3383171	3.56	2.3815295	4.4743746	NA	4.745861912	7.593946318	-1.2802482	6.01520651069024	3.450517943570014
PTP4A3	0.497242	1.6510129	-0.5113217	-3.2118005	NA	-6.1948921	3.3916708	NA	-6.5330884	-3.28	2.16919	-1.8727226	3.15	-1.9711302	-3.5554939	NA	-1.793944452	-0.221003029	-2.0402177	2.30504824256015	-1.060085331672932
C1orf162	0.497224	0.5641652	0.7206562	NA	2.575477	4.8561848	2.1076767	NA	-8.9353982	1.76	1.540774	2.403836	2.37	2.4096698	NA	1.631563	1.452593348	0.167678613	0.3026711	1.16172421014512	1.0344997512438308
EDEM3	-0.497077	1.3345086	2.6128196	-1.2061638	0.275926	-4.2535332	3.2635119	NA	6.7542571	1.13	1.501592	2.174454	-1.28	1.8047258	-5.1005954	-1.858595	2.01043455	4.400779356	2.4449367	0.920985394301986	0.8648929789632626
PCTP	-0.49703	1.7964918	-0.6596811	2.436238	NA	1.073586	-0.4239941	NA	-2.9988151	2.63	-0.489997	1.8998395	2.41	2.0006228	1.5050631	NA	-1.143736551	3.075014926	2.0032196	-0.679945546615279	0.8198162546108659
PIGT	-0.496831	0.3988728	-1.5717845	0.3507234	NA	-2.1220884	3.4683037	-0.266765	3.3146374	4.59e-01	-0.940444	-0.7347884	-2.77	-0.5751327	2.6177627	NA	-0.219104734	-1.968628015	-0.526727	-0.289326158291317	-0.10401777262729535
C19orf25	0.496622	2.885655	-1.1047128	NA	0.958624	3.5043743	-0.4781612	NA	-4.8659704	-6.55e-01	-3.390213	-1.9022457	-4.44	-1.7182012	NA	2.140806	1.823880342	-1.475945953	-3.4006483	-3.27025137290759	-0.8759640167004465
GHRL	0.496405	1.966608	1.9828942	NA	0.545467	-1.0126222	-1.5410654	NA	-3.4960204	-1.53	-1.288321	-0.3009958	2.17	-0.2784734	NA	1.776101	-0.795137641	-1.202392431	1.3790105	0.627076399473095	-0.02949801014864144
DSC2	0.496314	2.3071529	3.3029434	-1.1047945	1.141216	3.0826475	1.4357559	-2.150008	-5.0555377	-1.21e-01	NA	2.3630442	4.11	2.3876867	3.314715	2.954042	1.844642798	2.939333085	2.2130591	-1.26347301065168	1.2735652301235958
ZDHHC13	0.495709	0.8874993	-1.05286	-0.5230854	-0.142472	3.4425988	4.2602856	-0.144885	11.8210835	-3.42	-0.369011	-1.653598	8.16e-01	-1.883125	1.9171502	0.43849	1.378472771	3.474236461	2.6256107	-1.24422439444578	1.056193776877711
BIRC2	0.495367	3.9123423	1.5988511	1.8200966	NA	1.9379105	1.148333	NA	0.1372003	-1.26	10.204694	3.160941	3.10	3.1919332	1.792418	NA	-0.024932262	1.272738444	2.9916621	1.05319379471258	2.1489852398066227
COL14A1	0.494722	2.1488005	-1.7359239	-2.511229	0.151512	5.2589637	0.5388821	2.136625	-1.4434697	-7.19e-01	NA	-0.3407658	5.66e-01	-0.3080447	-0.7190583	2.466083	-0.207466943	1.455956906	-0.415759	1.77717798711086	0.4523160973742558
ABLIM3	0.494635	0.6122384	1.9396949	2.1214532	NA	2.1986908	-0.2950022	-4.155993	-0.7826049	-2.97	1.159643	3.5840151	2.57	3.5771089	1.9555168	NA	-0.50362825	0.300323312	0.6103615	3.72485922739222	0.8967395438551233
FAM163A	-0.494456	1.2958634	0.8038861	-1.9832375	0.324289	-0.9282321	3.0978619	NA	-1.0267788	NA	NA	0.8342022	3.22e-01	0.7707657	-0.4884347	1.729538	1.005090386	1.75443594	0.5101351	NA	0.47043303912500006
KMT2B	0.494213	NA	0.9810167	-1.6332926	NA	-3.7063973	0.9245107	NA	-0.8004464	4.48e-01	-1.632979	-1.1319025	1.96	-1.2717305	-2.5308754	NA	-0.676204926	-5.415851751	-0.72996	-0.341866216818932	-0.9414853871136833
RBBP4	0.493787	-5.2653417	-4.4177346	1.6901161	-3.288011	-5.5627927	-2.7551996	NA	7.8247964	-2.31	NA	-4.5279405	-6.09	-4.2133555	-3.9046186	-5.933934	-0.652568477	-0.130464594	1.0745126	-6.89621528412443	-2.492498025284691
NAA10	0.493607	1.6598864	0.6893162	-1.9707411	NA	-1.8641843	-0.8354686	NA	2.4636437	5.01e-01	-3.475965	-4.8556179	-1.13	-4.3156621	-2.872885	NA	-1.233382375	0.020756367	0.5498344	1.42075176608916	-0.8679476789359317
DCP1A	-0.493544	-0.4742727	-1.1028962	-2.3972709	-0.935091	-2.1819493	0.8704988	NA	5.9360489	4.59	-1.376167	0.9474245	-1.59	0.9851867	0.7204932	-1.710715	0.928447485	1.251891261	-0.2656917	3.1802521057306	0.3622444816700316
DUSP3	0.493313	4.8390931	2.193217	-1.4582411	NA	-3.0009118	2.0442582	NA	8.5895513	4.51	3.728797	3.5552857	1.37	3.274086	1.5039473	NA	2.721747695	4.666636888	1.7011331	3.32345218615703	2.5914920923033544
ZC3H10	0.493244	1.8240995	1.0582623	NA	-3.558818	1.4109864	-1.9857814	NA	-6.2190042	1.48	-3.171635	-2.2181797	-1.78	-1.8996541	NA	3.307476	-0.449037663	-0.596587137	-0.6817706	-0.260843316075003	-0.7792495832985296
CLDN14	-0.492863	1.8052796	-0.4724085	-0.4681248	NA	3.5347623	4.581857	NA	2.403831	-3.11	-5.341198	-1.9906196	-1.70	-2.0072509	1.2629568	NA	1.617556471	-0.071637467	-0.5891136	2.08890535692779	0.06187839181928184
SRRT	0.492549	-2.4823063	-1.8586216	-2.088716	NA	-5.2482542	-0.547502	NA	-5.6716152	1.80	0.788182	-5.8735756	-3.22	-5.5388095	1.988528	NA	-2.226239513	-1.817543377	-2.8135096	-2.00302221028008	-2.136497417663534
KMT5A	-0.491871	NA	2.2148346	0.7308572	2.908453	-5.2889755	2.2573627	NA	6.7078067	1.57	0.815627	2.0070535	7.80e-01	2.023603	0.4677356	2.857342	2.734630767	0.072366961	NA	2.0915162549401	1.4387260460552997
HSDL1	-0.491534	-1.909754	-0.970529	NA	-2.043567	-0.6583587	0.0663634	-2.716017	3.7169212	3.99	-0.088954	-1.3809244	5.33e-02	-1.4259252	NA	0.148123	-0.451177053	4.423303058	0.9867343	-1.13473201449235	0.00629292169486949
ASTE1	-0.49138	-0.720098	-0.9068495	-1.052842	NA	-4.8693979	-0.1944876	-2.417514	-6.2781458	2.76	-5.196496	-1.3172131	-5.55	-1.2644347	-1.9935641	NA	-0.968270238	-1.426942939	-0.5062921	-4.297708948102	-2.038424273616778
ARHGEF6	-0.491193	-3.6013936	-1.295506	-1.6934548	NA	-0.6783283	-2.6835736	NA	-3.8986246	1.32	-2.574886	-3.1455123	-3.23	-2.9166322	-3.2575141	NA	0.09025548	1.744256855	1.1868785	-5.30830580923936	-1.790207851425845
WIPF2	-0.490727	-2.2358788	4.0739791	1.4231899	0.678541	-4.0340063	1.6113626	NA	9.9800994	-1.16e-01	-4.068051	-1.032054	-8.53e-01	-0.8560836	4.354457	3.359614	1.506258841	-11.01954119	0.1320406	1.23815548549983	0.19222926507893853
RAD21	0.490514	-2.5766841	2.013092	-4.3029886	NA	-2.8361647	2.6419326	NA	8.3275238	2.20	7.213555	-1.0486262	3.67	-1.2460261	-4.3282167	NA	NA	NA	1.6702126	-2.98156441601686	0.5937706122655426
ARRB2	0.490323	0.7059008	-0.059376	1.3397657	NA	-3.0310285	-2.9048603	2.973747	4.2713145	-1.22	-1.146595	2.1411252	3.64	2.1225731	3.9796017	NA	0.819424805	-8.849657793	0.2617765	1.57297524392242	0.39483388644013445
SLC35E3	0.489286	1.0127531	0.2565855	-2.5197464	NA	1.6678544	0.3168844	NA	-1.483143	1.76	3.108157	0.3759388	2.22e-01	0.1383996	-3.7151539	NA	-1.532626868	1.303155899	1.6223783	0.372783465421741	0.19973566449539656
CELF2	0.489049	1.5829713	2.4462778	0.3456361	-0.451839	6.0328547	3.7349637	NA	6.5832495	9.79e-01	6.741914	-2.4407974	5.42	-2.362847	-3.4459029	-0.836376	-0.481625142	0.393357942	1.1484879	-2.01736952841831	1.2558423669253522
TTC1	0.488816	1.267167	2.4887216	0.206338	NA	2.2206637	3.3954885	0.448634	-9.3226087	2.12	-1.988583	2.9580429	-2.28	3.1708179	-2.0744277	NA	-0.746621358	5.006611762	1.2989166	2.10170545368857	0.597760147649365
CPT1A	-0.488802	-3.1385291	-1.7946917	-2.6030179	NA	-3.3571626	-2.8094824	NA	-6.0824958	2.50	-0.374991	1.2762526	1.47	0.8511701	2.0557127	NA	-0.844956049	-0.3623864	1.0351465	-2.60050205909795	-0.8981608887116446
TTC31	-0.488753	-2.2769225	-4.5500905	-0.8245263	NA	3.3094512	0.0169085	-0.449194	-4.9636912	1.79	-3.544422	-1.6611196	-4.76	-1.6605	0.4910647	NA	-3.316882361	-2.426116513	-0.7664929	-2.53772640885539	-1.589945160158633
BBS9	-0.487671	-3.8410383	-0.9686449	-3.4548327	NA	-5.8498613	2.2020495	-4.009232	-7.2552944	1.58	-5.407982	-1.5833588	-5.18	-1.4546578	-5.6643614	NA	-2.43825718	-5.51030338	-1.3443774	-5.04498682807118	-3.0951561048928435
CCT6B	-0.487127	1.5527256	1.5425892	-2.5786148	NA	0.7601708	-1.6318982	NA	-6.1980511	NA	-2.355928	1.3130934	-1.55	1.3474249	3.3935686	NA	-2.640513674	3.652562691	0.4044058	-1.1410901689298	-0.28854262199561254
NUDT1	0.486775	5.2761125	2.4421965	0.1422306	NA	-7.1679953	-2.2268883	NA	3.8440713	3.90	-4.514044	1.2884113	4.87	1.4897002	-1.024665	NA	0.054640673	1.641000881	0.5761354	3.08845729987632	0.8333022972868421
HEATR1	-0.486555	1.9724122	2.0505336	-1.8601098	1.80113	4.3336588	-5.5963209	NA	-5.2495088	1.24	-4.170669	-1.8176451	-2.48	-1.9942889	-0.0941537	2.091616	-0.520355027	-1.230861307	-1.0429968	-0.453290861150554	-0.7109160313237135
EXTL3	-0.486113	-1.5796729	1.6831766	-2.8638938	NA	3.3083479	-0.6987448	-1.33061	2.6621093	-1.82	-3.791532	-1.1440004	-2.72	-1.1056584	1.5150492	NA	-1.929626867	-1.058091798	0.5012891	-4.50883058380809	-0.8537112471560051
CTNNBL1	0.485662	-0.8777322	1.0725414	2.7960906	NA	-0.7723864	-2.7117962	-0.790192	-0.1434177	4.95	-1.485506	0.5093766	-3.63	0.5589466	-3.8525072	NA	-2.433899917	6.112609431	-0.4198082	1.23861512249681	0.033699774249822796
PFKFB2	0.48556	2.6176853	1.8588025	-2.3941421	1.360154	1.212567	4.9145767	NA	3.9715686	NA	4.653675	2.2726426	2.83	2.2699235	3.0669384	2.334385	0.767918224	2.165427943	2.9754219	1.4322112417347	2.1552953227074836
PDLIM5	0.483697	1.9296795	-1.0631045	-4.5234199	1.031441	-5.510454	4.7050569	NA	9.6158612	2.88e-01	6.637548	-1.2724054	4.87	-1.2123458	-4.526832	0.842426	0.955691947	1.738832681	0.366881	1.31753805887721	0.8775837729935373
TAF12	0.483258	2.4778544	2.60684	2.776547	NA	-5.661914	-1.2415249	NA	6.5987342	1.17	1.414744	1.5022211	8.35e-01	1.6684639	-4.3002546	NA	0.775931332	7.526086662	1.6623578	0.82500312506285	1.242314589356638
POLR3A	0.483174	-1.6420796	-3.4518658	NA	-1.580486	4.056904	-6.7812482	NA	5.0761649	4.10	-0.996675	-1.6047673	-4.59	-1.6989696	NA	-1.551514	-0.798017652	0.494535414	-0.8594953	-1.01796929065419	-0.727194672273776
C16orf87	-0.482906	0.9164262	-2.4516852	NA	-1.121044	-2.1911328	2.4521179	NA	3.0954723	2.60	-1.444942	-0.0232931	7.47e-01	0.0610969	NA	0.592397	1.657857467	6.404966486	1.2384054	-1.0869377521247	0.6449293412279588
PPP6R3	-0.482789	NA	0.8338063	-4.1494507	-0.968492	-6.5986523	1.0511382	NA	4.3504092	1.10	-3.264516	0.3105919	-3.64	0.1670348	1.2542547	-2.667213	-1.129973248	0.102585825	1.8689714	-2.25444230249846	-0.7842631236388033
ZNF366	-0.482669	2.1248698	1.2257303	NA	-0.608556	1.3291153	4.2194634	NA	-1.0078933	4.55	6.494865	2.881444	3.14	4.7783804	NA	-2.468471	2.597896568	4.953278199	2.3458613	3.75130957274777	2.3426249729263393
KCTD9	-0.482073	1.1564896	-2.1806285	-2.1815561	NA	-2.3283085	3.9309778	NA	-2.0930362	2.78	-1.053561	1.0994163	-2.49	1.2244895	1.0366615	NA	-0.362888033	-0.381325713	0.8227382	-4.08752680473097	-0.3288312323959395
FCRLB	-0.482071	0.9304619	0.1699327	NA	-0.250206	1.0214651	0.5568881	NA	0.1740308	-1.49e-01	-3.62689	-3.8053131	-2.02	-3.8003827	NA	-0.858016	0.912839695	0.509357897	-1.2264482	-0.968732601321706	-0.7595343181953945
NDUFB10	-0.481585	1.9407292	-0.7795593	NA	1.611305	-7.7554243	1.6655781	0.131193	3.7409777	3.89	-3.841874	-0.5451812	-3.21	-0.2629875	NA	-1.574721	-0.734251875	2.269291689	1.1178563	-0.777255119669579	-0.19977268364830988
RIF1	-0.481519	2.0089284	2.9138711	-2.4101752	-1.969378	5.8706273	5.0441938	NA	-7.847938	3.95	7.482268	2.233026	-3.23	1.9411011	-1.3419365	-1.732615	1.072145493	1.392849013	1.7282847	0.931245220380198	0.9239462329673789
MAU2	0.481038	NA	0.739529	-3.7159772	0.452225	6.0419864	2.1541184	NA	3.4608648	5.37e-01	-0.192461	-1.1605967	1.44	-1.3582242	-5.3063769	1.665564	0.099094178	-0.959540276	-0.5440381	-1.14302217396647	0.14951017933519614
EEPD1	-0.480464	-3.7973186	0.9779975	NA	1.723366	-3.4612824	2.9759806	NA	5.2425544	-2.61	-0.242968	-0.8058386	-8.64e-01	-0.7029616	NA	3.594302	-1.036116793	-0.965630854	-1.903662	-2.67168677851	-0.2957487720888235
KIAA0232	0.480338	-2.3023499	1.7024225	0.3081038	0.525619	0.3682729	2.2785	NA	6.5212903	2.89e-01	0.983158	1.0039882	7.99e-01	0.9882981	2.9600442	1.247911	-1.417357258	0.446490737	1.6230269	-1.5821208191483	0.9065071399921947
SERPINA1	0.480252	1.1986697	4.741312	3.7846611	1.57458	4.0461145	3.0878789	NA	5.4110844	5.43e-01	8.070307	1.5693856	4.89	1.3667146	2.205526	2.140066	0.919754825	5.316099282	0.7234925	1.81961750214956	2.8362376794289235
