Gene	GSE1919	GSE55235	GSE55457	Average
HMGCR	-0.258615	2.3850459	2.2059198	1.4441169000000003
ZBTB24	0.25825	1.4290075	0.2157328	0.6343301
MIR6756///MCAM	-0.258209	5.8442809	-2.2732248	1.1042823666666668
C9orf3	-0.258051	0.5331968	-0.0277986	0.08244906666666668
DPYSL2	0.257401	-0.4078802	-0.2250828	-0.12518733333333334
ADAM20	-0.256863	0.5865952	-2.0591272	-0.5764649999999999
ALK	0.256505	-1.6066008	-2.7006492	-1.3502483333333333
VNN1	-0.256476	1.5215605	1.1939416	0.8196753666666666
CAPNS1	0.256429	1.4098716	-0.4117829	0.4181725666666667
CAD	0.256396	1.3618006	-0.4665078	0.3838962666666667
XK	-0.256186	-0.3856072	1.2094577	0.18922150000000001
ATP6V1G1	0.256117	-0.6598583	2.1882398	0.5948328333333333
SHC1P1	0.256049	-0.7357938	-0.4580459	-0.3125969
ACAA2	0.25595	0.4130681	1.2394393	0.6361524666666666
C2orf27A	0.255646	-1.8454766	-1.745885	-1.1119052
DCTN3	0.255541	2.3223508	2.9747105	1.8508674333333335
GUCY2D	0.255325	0.7890003	1.2291499	0.7578250666666667
LOC101060747///PDPK1	-0.254915	-0.2079595	-2.2359883	-0.8996209333333333
PLPP1	0.254655	-1.2130849	1.8226406	0.28807023333333337
RAD21	0.254535	-1.4740579	-1.4656552	-0.8950593666666666
RHEB	0.254529	-3.7805403	-2.4347138	-1.9869083666666667
ATIC	0.254022	-0.4368067	3.0224043	0.9465398666666666
PIGL	0.253953	-1.3767233	-1.9828005	-1.0351902666666666
ZNF136	-0.253626	-2.6073421	-1.5310069	-1.4639916666666668
AGTR2	0.253578	1.504222	-1.6905578	0.02241406666666664
MYO1E	0.253406	-1.659119	-1.499917	-0.9685433333333333
FGL2	-0.252703	-0.1944252	-0.5255546	-0.3242276
COX7A2	0.252163	-1.2321151	1.0384241	0.01949066666666673
FUBP3	0.2521	0.3356009	0.7433458	0.4436822333333333
TERT	0.251848	-0.2624852	-0.092479	-0.03437206666666665
COG2	0.251783	2.1311982	1.1501719	1.1777176999999999
SF3B3	0.251539	-2.5074516	-1.5938855	-1.2832660333333334
NDUFS1	-0.250915	-1.874752	2.3924576	0.08893020000000007
POLR2K	-0.250757	1.6761009	1.3269291	0.9174243333333334
FTL	-0.250692	1.7642124	-4.7982431	-1.0949075666666666
SLC4A1	0.250609	-0.051331	0.4001281	0.19980203333333332
TGM1	0.250272	-0.1673157	0.8508682	0.31127483333333333
PCK2	-0.250158	-1.0314322	1.4829474	0.06711906666666663
UTF1	-0.249477	-0.8326374	-2.1917142	-1.0912762
PHKG2	-0.249374	0.977891	-2.0255947	-0.4323592333333333
LYPLA2	-0.24931	1.8790595	-2.8822373	-0.41749593333333324
RNF139	-0.249297	-3.1859989	-0.1047433	-1.1800130666666666
GRIN2C	-0.248569	-0.6304893	-2.6487437	-1.175934
KIAA1033	0.248436	3.6053766	0.8705021	1.5747715666666666
RPGRIP1L	-0.248326	2.1627866	0.7453947	0.8866184333333332
SLC38A3	-0.247821	-1.8662339	-2.4272291	-1.513761333333333
DEDD	-0.246963	-2.8590649	-1.6719494	-1.5926590999999999
MTHFR	0.246724	1.6125276	-3.9407313	-0.6938265666666666
UBQLN2	0.246416	-2.6311119	-0.611546	-0.9987473000000001
EGR3	0.246339	-2.7357512	-1.461204	-1.3168720666666667
HIVEP2	-0.246153	-1.7355388	-2.0886989	-1.3567969
ARG2	-0.246043	-3.7412877	-0.4448184	-1.4773830333333333
FUT4	-0.246016	3.0329712	3.1300241	1.9723264333333332
LOC101930112///SPG7	0.244774	1.044422	-2.2469943	-0.31926609999999994
PDXK	-0.24473	5.6895526	2.29103	2.5786175333333334
GCLC	-0.244636	-3.0566396	0.1193911	-1.0606281666666666
LPA	0.244488	-0.8716272	-0.31387	-0.3136697333333333
DHX16	-0.244085	-1.8526854	-2.6549388	-1.583903066666667
SHROOM2	0.243544	-0.2057254	0.3650111	0.13427656666666665
LAMB3	-0.243285	1.6017677	0.7263419	0.6949415333333334
CTBP2	0.243014	-1.4066895	-2.0702388	-1.0779714333333332
DNASE1	-0.242714	1.0347669	-2.7699382	-0.6592951
LGALS3	-0.242633	0.3615202	-2.1254886	-0.6688671333333334
ERAL1	-0.242475	-0.7943968	0.1206504	-0.30540713333333336
TEX28	0.242098	-1.4769675	-1.5919713	-0.9422802666666668
TYK2	0.241932	0.9150772	-0.6751967	0.1606041666666667
SCAF8	0.241107	-2.3110605	1.5885067	-0.16048226666666668
ZPBP	0.240909	2.0015969	0.2843583	0.8422880666666667
PARN	0.240709	0.5183448	2.544446	1.1011666
OR2F1	0.240635	0.2953053	0.3704106	0.3021169666666667
B3GAT3	-0.240513	0.9545579	2.1645131	0.9595193333333333
HOXC5	0.240479	0.8541041	0.7839149	0.626166
CACNA2D1	-0.240318	2.7135273	0.1977317	0.8903136666666667
LYPD1	-0.23978	0.1009379	-0.1891172	-0.10931976666666667
ZKSCAN8	0.239737	-0.6663662	-0.8911078	-0.4392456666666667
NT5C2	0.23971	-2.2779842	0.1311887	-0.6356951666666667
EIF4H	0.239107	-0.7607118	-0.0255153	-0.1823733666666667
SF3A1	0.239094	-4.0193019	2.2042737	-0.5253114000000001
MYH3	0.238245	0.8259765	0.2546117	0.4396110666666666
SEMA4D	-0.238217	6.1524511	2.0422161	2.652150066666667
XPNPEP1	0.237791	-1.0148113	2.5095256	0.5775017666666665
LRRC6	0.237668	0.8550361	-0.9589739	0.044576733333333306
KIF3B	0.23764	0.4362703	-1.7750315	-0.36704040000000004
THOC5	0.237151	-2.0435015	-1.5847105	-1.1303536666666667
UPF2	-0.235899	-2.5756317	-1.525304	-1.4456115666666667
POU3F2	0.235584	0.7466969	-0.0156665	0.3222048
SND1-IT1	0.235475	-0.3554747	-1.9610697	-0.6936898
SERPINB10	-0.23528	2.7016105	-1.4595493	0.3355937333333334
INTS1	-0.235193	-0.4779999	-2.7878939	-1.1670289333333332
GTF2H4	-0.235103	1.747981	-0.8048358	0.23601406666666666
WWP2	0.235057	-1.0874478	-0.9716942	-0.6080283333333334
PCBD1	0.234827	1.138218	0.2578059	0.5436169666666666
LOC100129518///SOD2	-0.23388	-9.4370174	-2.1778035	-3.949566966666666
CHEK2	-0.233758	1.5753182	0.2499035	0.5304879
CENPI	-0.233446	1.6866129	1.6688815	1.0406828
ATP6AP1	0.233078	1.7548328	2.6531119	1.5470075666666665
CHPF	0.233017	1.349873	-1.0794866	0.16780113333333335
CRYBA1	-0.232785	0.3649437	-0.6515827	-0.17314133333333334
RGL1	0.232177	1.9055753	1.7829441	1.3068988
KIF3A	-0.231755	-0.8723529	-1.5598132	-0.8879737
ASF1A	0.231646	3.3450217	3.9457313	2.5074663333333334
RHBDL1	0.231459	-0.1861125	-2.5190618	-0.8245717666666667
GNMT	-0.231344	0.282876	-1.5767933	-0.5084204333333333
AQR	0.230562	-0.7321238	0.2562405	-0.08177376666666665
CGA	-0.230339	-2.2573213	-0.7037853	-1.0638151999999998
SLC25A24	-0.230236	1.2515708	0.0665937	0.36264283333333336
RNH1	0.230063	0.3065727	2.4331077	0.9899144666666665
EXOSC7///CLEC3B	-0.230048	5.1501033	1.4615887	2.1272146666666667
DAGLA	-0.23004	0.6028996	-0.4078527	-0.011664366666666684
ZNF32	-0.229536	1.1626628	1.8840352	0.939054
PREP	0.229476	1.7235432	2.7605781	1.5711991
IFNGR1	0.228965	-2.036506	0.3939932	-0.47118260000000006
FH	0.228739	1.1572005	-1.6119616	-0.0753407
TSPAN3	-0.22846	1.5686509	1.3148783	0.8850230666666666
ST5	-0.228425	0.3758902	-0.1043801	0.014361700000000005
FAM216A	-0.228196	-0.6385022	-2.2850613	-1.0505865
F9	0.228062	-0.4231451	1.4722402	0.4257190333333334
DIEXF	0.228053	-1.9841323	-2.5212848	-1.4257880333333333
CTDSP2	-0.227885	-3.9423517	-3.6844207	-2.6182191333333336
NPPA	0.227847	-1.1615441	-2.2478902	-1.0605291
RABAC1	-0.226342	1.5347703	4.8250809	2.0445030666666666
SNX13	0.22583	-1.4730426	-1.2277417	-0.8249847666666668
TNNT3	0.225607	1.7622184	0.6570653	0.8816302333333335
TCEAL1	0.225482	-1.2830058	0.4602413	-0.19909416666666666
MAD1L1	0.225127	2.3927541	1.8336202	1.4838337666666668
TSTA3	-0.224705	0.6100794	-0.9473836	-0.18733639999999996
SFTPC	-0.224601	1.31728	-1.9917594	-0.2996934666666667
LAPTM4A	0.224301	0.3998764	-2.5509538	-0.6422587999999999
ERG	-0.224112	-2.6353854	-2.3342467	-1.7312480333333333
MAN1A1	-0.223836	-4.4523033	-0.8883594	-1.8548329
PITPNM1	0.223632	0.6616205	-1.6131419	-0.2426298
AP2A2	-0.223094	3.4198162	-1.7211893	0.49184429999999996
ALOX12B	0.222378	0.9246744	-1.9528727	-0.26860676666666666
RPL39L	0.222141	0.7259144	0.8276541	0.5919031666666666
ATRX	0.221993	-1.8442298	-4.2123272	-1.9448546666666668
FOXD2	-0.221672	-2.2237671	-1.527605	-1.3243480333333333
IL3RA	-0.221598	-0.2144498	-2.3791818	-0.9384098666666666
ART1	0.221354	0.261414	-1.3277436	-0.28165853333333335
OFD1	0.221153	0.4227295	1.8563917	0.8334247333333332
LAMA1	0.221092	0.672827	1.1082086	0.6673758666666666
DFFB	-0.220974	3.8597706	-1.720815	0.6393272
CCKAR	0.220679	-1.6544052	-1.6636856	-1.0324706
GBAP1///GBA	0.219943	2.15652	0.418434	0.9316323333333334
ZNHIT1	0.219732	1.6060144	1.7423746	1.1893736666666668
RGS20	0.219277	-0.2639109	0.8398169	0.265061
MIR4800///MXD4	-0.219095	2.8428979	-3.1992728	-0.19182329999999995
USP46	0.218911	4.8682064	2.2882469	2.4584547666666667
IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1	0.218627	7.6244795	2.5800333	3.474379933333333
PRPSAP2	0.218567	0.2887929	1.9520626	0.8198075
TRIP4	0.218433	1.77742	0.5161783	0.8373437666666667
PRG4	0.218346	-2.0196294	-0.6698368	-0.8237067333333333
MINK1	-0.21806	1.3373526	-0.9448332	0.05815313333333335
EPX	0.218027	-0.4634807	-1.3268505	-0.5241014
PARD6A	-0.217925	1.7337608	-2.0846953	-0.1896198333333333
HSD3B1	0.217653	-0.9313594	0.6787016	-0.011668266666666649
NCKIPSD	0.217618	-2.009851	-1.7564104	-1.1828811333333331
FARP2	-0.21747	-0.0958611	-1.87324	-0.7288570333333334
ABCB11	-0.217465	0.5322378	-1.700233	-0.46182006666666675
ARNT2	-0.217249	0.8253624	1.1008988	0.5696707333333334
SYNGR3	0.217239	0.7438016	0.8281571	0.5963992333333333
ITIH4	-0.217181	-1.3946471	0.4705397	-0.3804294666666667
TOM1L2	0.217179	1.1908012	-5.0165047	-1.2028415
RALGAPB	0.216595	1.523566	2.7640374	1.5013994666666666
AUH	-0.216467	-2.9551585	0.2492884	-0.9741123666666667
NCK2	0.216388	-1.1664486	-1.1930369	-0.7143658333333334
ZBTB17	-0.21624	-1.9022406	-4.4982655	-2.205582033333333
CCL25	0.216091	-3.975625	-4.1056321	-2.621722033333333
MATN4	0.21609	0.7871531	-3.5388305	-0.8451957999999999
GCN1	-0.215872	1.0452941	-1.0426302	-0.0710693666666667
SNORA3A///RPL27A	-0.215495	0.2684151	-5.3038864	-1.7503221
HCFC1	-0.215468	-0.7815999	0.9806369	-0.005476999999999991
TXN	0.214245	-0.9961378	-3.1976041	-1.3264989666666667
AMIGO2	0.213789	-1.6443404	2.509622	0.35969019999999996
SERPINA7	-0.21312	0.1845378	-1.8143489	-0.6143103666666666
RALYL	-0.21302	0.3793632	1.6638811	0.6100747666666667
PLAG1	-0.212682	0.1685679	2.4586743	0.8048534000000002
NTF3	-0.212498	0.006911	1.0215534	0.2719888
AKR1C4	0.212442	-1.4642318	0.031207	-0.40686093333333334
LIN7A	-0.212385	-0.7000612	-1.5843816	-0.8322759333333334
CEP350	-0.212052	-1.7013342	-3.2440045	-1.7191302333333331
PLCB1	-0.212024	-1.3524196	-1.394718	-0.9863871999999999
PIKFYVE	0.211693	1.3065957	-1.2771418	0.0803822999999999
CASP6	-0.211347	3.2663675	1.8830971	1.6460392
PSG11///PSG3	0.210676	-1.7872884	-2.681748	-1.4194534666666667
LY6H	0.210611	0.4993721	-2.1768464	-0.4889544333333333
PMVK	0.210329	1.8931804	2.3505575	1.4846889666666667
FAM13A	0.210136	-3.4622842	-3.0543406	-2.1021629333333336
GLO1	-0.209858	-0.4265617	1.203764	0.18911476666666668
HLA-DRA	0.209757	5.6675417	1.4800076	2.452435433333333
HYPM	-0.209201	-0.6957564	1.7953162	0.2967862666666667
PLPPR4	0.209199	3.3747318	0.4028397	1.3289235
ISCU	0.208473	2.2072119	2.3538748	1.5898532333333335
LOR	-0.208127	-0.6517556	-0.8336885	-0.5645237
SFI1	0.208033	1.9537545	-4.0382465	-0.6254863333333333
NBN	0.20797	3.7599323	-3.0450266	0.30762523333333336
ALAS1	-0.207959	-0.1765615	4.9312647	1.5155814
GNAT2	-0.207901	-1.3876515	-0.222801	-0.6061178333333334
GPX2	-0.207656	-1.1955566	-0.1213888	-0.5082004666666667
MALL	-0.206972	1.4939029	-0.0351136	0.4172724333333333
TRIM33	-0.20695	-1.9831244	-2.0576296	-1.4159013333333332
TECR	-0.20682	2.8736208	0.9563656	1.2077221333333332
SLC22A13	0.206503	-0.3216608	-2.6468208	-0.9206595333333333
EXO1	0.206362	0.6793264	-0.6917489	0.06464650000000001
OVOL1	0.205756	-2.4695622	-1.7308346	-1.3315469333333334
SURF2	-0.205643	0.1386623	0.1661286	0.0330493
CDA	0.205626	-3.2166224	0.8882938	-0.7075675333333332
APBA2	0.205612	1.0095263	2.7860856	1.3337412999999998
LEP	-0.20539	-3.7483778	-0.2095652	-1.3877776666666666
TLK1	0.204694	-1.0403546	1.484835	0.21639146666666664
ELF3	-0.204315	-0.4763342	-1.7826069	-0.8210853666666665
FAM155B	0.204297	0.8557703	-3.7147452	-0.8848926333333332
AP4S1	-0.203913	0.6850865	-1.9715408	-0.4967891
MPHOSPH10	-0.203829	-0.4030869	0.4803857	-0.04217673333333335
PTK7	-0.203817	2.2713185	0.6742027	0.9139014
PSMD12	-0.203594	-2.3734782	-2.030595	-1.5358890666666667
USP10	0.203462	-2.9208082	-4.6388969	-2.4520810333333336
CTNNA2	-0.203119	1.0442999	-3.2211795	-0.7933328666666667
CD5	0.202951	0.3143499	1.8827418	0.8000142333333334
GCH1	0.202903	-2.424072	1.8775241	-0.1145482999999999
NPHS1	-0.202782	-0.3679318	-2.5905103	-1.0537413666666666
GPAA1	-0.202339	1.4418206	3.578866	1.6061158666666666
ELAVL3	-0.202152	-0.3214498	-2.6960875	-1.0732297666666666
PRKAB2	-0.201726	0.039034	-4.0085762	-1.3904227333333334
PSME3	0.201416	-0.7641524	-2.3976857	-0.9868073666666666
USPL1	-0.201335	-1.6623509	0.1300947	-0.5778637333333334
IL2RA	0.201255	3.1849916	2.377373	1.9212065333333335
AIFM1	-0.200333	1.4143299	1.2291724	0.8143897666666667
F12	0.200307	1.1198308	-3.7067795	-0.7955472333333334
GMPS	0.199978	0.4097422	1.0712325	0.5603175666666667
SERINC3	0.19993	-2.1281304	-2.6606805	-1.5296269666666664
MTMR9	-0.19944	-1.3702882	-1.4070981	-0.9922754333333333
STIL	-0.199259	1.3625516	0.8411473	0.6681466333333334
CLDND1	0.198901	-0.6176799	1.3203982	0.3005397666666667
PRRC2A	-0.198362	-1.1370261	-4.1103305	-1.815239533333333
GPR135	0.198114	-1.5316063	-1.2486314	-0.8607079000000001
ANXA5	0.197883	1.299411	-1.2594107	0.07929443333333334
MFSD10	0.197674	0.1445782	1.4502633	0.5975051666666666
MMP8	-0.197437	-0.4829476	-0.1072956	-0.2625600666666667
DNAH3	0.197304	-1.5582236	0.4404465	-0.30682436666666674
RRP1B	0.197143	-2.1212526	-4.6115361	-2.1785485666666666
YES1	-0.196754	-3.1061859	-2.3925495	-1.8984964666666666
SSTR4	0.195908	0.6395763	0.5700141	0.46849946666666664
TM9SF4	-0.195891	-1.870626	-4.2144871	-2.0936680333333335
MAGEA8	-0.195569	-1.3286851	0.3517425	-0.39083719999999994
ZNF197	0.195283	0.3861683	-2.0645319	-0.4943602
CKAP5	-0.194957	-0.1963974	0.8608549	0.15650016666666666
MAPRE2	0.194949	2.6643756	2.6301853	1.8298366333333334
HESX1	0.194494	-1.8741445	2.3236127	0.21465406666666662
MYRF	-0.194211	-1.1314559	2.3854743	0.3532691333333333
PCSK1	-0.194156	-1.1784769	0.0925442	-0.4266962333333333
AQP4	0.193546	1.3096917	1.3401711	0.9478029333333332
AKAP6	-0.193079	-1.8020217	-1.6488342	-1.2146449666666668
AP2M1	0.192907	1.8815364	1.2052265	1.0932233
ENO3	-0.19218	-0.6903773	-2.2364824	-1.0396799
HNRNPUL1	0.192088	-2.1757194	-2.1718921	-1.3851745
QKI	0.192043	-3.4697124	-2.5544564	-1.9440419333333334
RBM14-RBM4///RBM4	-0.191365	-3.651882	-3.5005039	-2.4479169666666665
KIAA0040	-0.191245	-1.8550936	-1.7318392	-1.2593926
LRCH1	0.191216	-3.0743042	-4.7617349	-2.5482743666666665
MSI1	0.190749	-0.147668	0.9734489	0.33884329999999996
GAD2	-0.190706	1.8966655	-0.5802364	0.3752410333333333
OPN1SW	0.190619	0.5186273	-1.441657	-0.2441369
MYL2	0.1904	-0.3321436	1.0371284	0.29846160000000005
MGAT2	0.190302	2.9073814	-2.2209346	0.2922495999999999
AGER	-0.190279	1.0595227	1.9432417	0.9374951333333333
CCP110	0.190158	0.4856365	-0.3486611	0.10904446666666669
FAT2	-0.19005	-1.7332268	-2.5851825	-1.5028197666666667
NEDD4	-0.190035	-0.4039737	0.1970487	-0.13232000000000002
CYCS	0.189702	-1.4726221	-0.0474478	-0.44345596666666665
IHH	-0.189599	-0.975819	-1.8835985	-1.0163388333333334
ZNF518A	-0.189244	1.7939685	-1.4847621	0.039987466666666714
IVD	0.188791	1.2043519	-2.0955717	-0.23414293333333328
OTC	-0.188656	2.0596624	2.3085477	1.3931847000000002
ZNF688	-0.188399	3.2767735	2.0183909	1.7022551333333336
TMEM11	-0.18839	-0.8981786	-1.5322273	-0.8729319666666667
TSPYL4	-0.188188	-2.4148002	1.2946056	-0.4361275333333334
FUS	0.187832	-0.6340264	-4.8990269	-1.7817404333333335
EGFL8///PPT2	-0.18774	-1.4227544	-0.8898311	-0.8334418333333334
GCNT2	-0.187655	0.2446739	-1.6108283	-0.5179364666666667
AGFG1	0.187553	-4.9121512	-3.0083726	-2.5776569333333335
PENK	0.18722	0.6121832	-1.7523922	-0.31766300000000003
GOT1	-0.18693	1.5883522	2.1650144	1.1888122
TARS	0.186887	-3.7028967	-3.1894127	-2.2351408
FCHSD2	-0.186236	1.3407836	-0.2599975	0.2981833666666666
HSPA9	-0.186233	-5.3458297	-2.1273666	-2.5531431
EFEMP1	0.185635	-0.4475879	1.1564867	0.29817793333333337
CLC	-0.185419	1.7780616	-1.4226786	0.056654666666666666
ZNF33B	-0.18488	1.1978619	1.6505582	0.8878467
XPC	0.184823	-0.7433722	0.8307765	0.09074243333333332
C2CD5	0.184376	1.9444195	-1.0898412	0.34631809999999996
PPFIBP2	-0.183789	1.6025776	1.9293349	1.1160411666666665
DNAJC16	0.18355	2.8485655	-1.365474	0.5555471666666666
RGS14	0.183419	2.5036414	-1.7535842	0.3111587333333334
GOLGA1	-0.182997	2.6472182	2.3923984	1.6188732000000001
BCAR3	0.182824	2.6655417	-1.3092364	0.5130431
DRD4	0.182743	0.2363833	1.6103039	0.6764767333333332
CST5	0.182502	0.853345	-0.0018517	0.3446651
FBXL5	0.182406	1.2980338	1.5516093	1.0106830333333334
SMURF1	-0.182276	-0.5273461	-1.6302737	-0.7799652666666667
PAICS	-0.181871	-2.4117477	-2.4159106	-1.6698431000000002
EIF3D	-0.181596	-1.3501311	-0.2280949	-0.5866073333333334
CADPS	0.181573	-0.686462	-0.5362081	-0.34703236666666665
DYNC1H1	-0.181449	1.1798733	0.251264	0.41656276666666664
P3H4	-0.181399	2.3828621	-1.8614501	0.11333766666666671
OLFML2A	-0.180991	0.9601114	-0.0698938	0.23640886666666663
MUC2	0.180918	1.5687469	1.2263623	0.9920090666666667
CDT1	0.18082	0.3345995	1.2329209	0.5827801333333333
ERCC8	0.179869	1.0437095	2.678101	1.3005598333333335
SERINC1	0.179482	-2.3418814	-1.0114822	-1.0579605333333333
EPB42	0.179333	-0.1683229	-1.1591822	-0.3827240333333333
ARMCX6	0.179061	3.9607809	3.6593283	2.5997234000000002
HLA-E	-0.178781	1.5340829	2.3885279	1.2479432666666668
ZNF143	0.17872	-1.6931778	0.7878625	-0.24219843333333332
EIF3F	-0.178529	0.2353801	0.7334828	0.26344463333333334
RAB11B	-0.178477	-0.3928558	-0.8112522	-0.46086166666666667
NEUROD1	-0.178356	-0.2087353	2.2743405	0.6290830666666667
COX4I1	-0.178289	2.4532921	1.6729225	1.3159752000000002
ATP5O	-0.178187	-0.6869179	2.5904614	0.5751188333333334
TSC22D4	-0.177914	-0.4809524	-2.714247	-1.1243711333333333
MED8	0.176896	2.7764967	3.3435613	2.098984666666667
MPZL2	0.176694	-0.9561957	-1.1455557	-0.6416858
KRT15	0.17626	0.1433073	-0.6330344	-0.10448903333333333
TRAPPC8	-0.175992	0.8095306	-0.1495871	0.16131716666666665
CRYBB2	-0.175304	0.1415533	-0.6128845	-0.2155450666666667
SRP14	-0.175229	-0.1288901	-2.2456407	-0.8499199333333333
RWDD3	0.174782	1.3826514	1.1827345	0.9133893000000001
TSR3	0.174756	1.4321242	-1.2272767	0.1265345
CA5BP1	-0.174482	0.5770014	1.0437407	0.4820867
CD101	0.174309	1.6568338	-0.8977912	0.31111720000000004
CFL1	-0.174059	0.8964436	-2.6327964	-0.6368039333333334
TRPC2	0.17396	0.6887016	-0.1901211	0.22418016666666665
ICAM5	-0.17392	0.3421857	-0.5468593	-0.12619786666666669
ZNF141	0.173794	0.3066715	2.4773727	0.9859460666666667
LOC100506639///ZNF131	-0.173681	-1.2443525	-2.5895953	-1.3358762666666666
SEPT4	-0.173655	0.8578583	-2.0922709	-0.4693558666666666
COQ9	0.173565	3.9987394	3.2822639	2.4848561
SPAG6	0.172573	-0.3961065	-1.0256243	-0.41638593333333335
NKX3-1	-0.172393	-4.34401	-1.9235955	-2.1466661666666664
UGT8	-0.172284	1.0135522	-0.6385558	0.06757079999999997
HSD17B2	-0.171945	-0.3531204	-1.1681423	-0.5644025666666667
POLR2G	-0.17162	1.2363362	3.0165156	1.3604105999999998
RASL10A	0.171077	2.253399	-1.2074558	0.40567339999999996
TTN	0.170873	0.4831024	1.0105376	0.5548376666666667
TPI1	-0.170296	-2.6746089	2.3991551	-0.14858326666666657
HIST1H3F///HIST1H3B///HIST1H3H///HIST1H3J///HIST1H3G///HIST1H3I///HIST1H3E///HIST1H3C///HIST1H3D///HIST1H3A	-0.170144	1.7734104	1.5310146	1.0447603333333333
MFAP2	0.170081	2.3558775	0.6784408	1.0681331
PPP1R8	0.169683	0.4750199	3.1983003	1.2810010666666667
ARHGAP26	-0.169126	-3.1344764	-1.8094995	-1.7043673000000001
MTCL1	-0.168944	0.1045989	-0.1569987	-0.07378126666666666
WFDC2	0.168713	-0.5816368	-1.4430247	-0.6186495
DOCK1	-0.168627	-1.499496	0.1875154	-0.49353586666666666
SALL1	-0.168353	0.4224273	1.4160197	0.556698
TTC28	-0.168105	-3.6211018	1.5207378	-0.7561563333333333
TPPP	0.167945	0.1025655	-2.5523761	-0.7606218666666668
KRT83	-0.167793	0.0372309	-2.1038021	-0.7447880666666666
STATH	0.167778	-1.7973305	0.1906744	-0.4796260333333333
FOXF1	0.167416	-1.9179541	-0.6821414	-0.8108931666666667
T	-0.167271	-1.4878164	-1.1119382	-0.9223418666666667
SNAP91	-0.167105	0.3896952	-0.0442841	0.05943536666666668
SNORA64///RPS2	-0.16695	1.2637312	-4.798535	-1.2339179333333334
STAM2	0.16695	3.9551507	-1.4861924	0.8786360999999999
TRH	-0.16682	-0.5967469	2.6535948	0.6300093000000001
MIPEP	-0.1665	1.4598072	2.9317885	1.4083652333333332
PPAN-P2RY11///P2RY11	-0.166457	0.0849294	1.0609275	0.3264666333333333
FAM179B	0.166218	1.5559995	-0.486292	0.41197516666666667
PTENP1	0.165821	-0.3246389	-0.8783905	-0.3457361333333333
STK16	0.165747	1.0535153	3.8740091	1.6977571333333332
ORC2	-0.165401	-2.5135966	-0.6711437	-1.1167137666666667
TSPO	-0.165211	2.6587716	1.7926856	1.4287487333333335
H3F3AP4///H3F3B///H3F3A	0.164806	2.4674946	-3.3440177	-0.23723903333333332
KBTBD2	0.164768	-0.9441967	0.337655	-0.1472579
MYLPF	-0.164707	0.5316437	-1.0342612	-0.22244149999999996
CLCA2	-0.164447	1.4983149	-0.9811333	0.11757820000000001
NOTCH2	0.164327	3.1556658	-1.4160769	0.6346386333333334
MYH2	-0.163948	0.5607682	0.0056002	0.13414013333333336
PPIH	-0.163754	-0.2921018	1.4073768	0.31717366666666663
RPP38	0.163529	-0.7241181	-0.0313116	-0.19730023333333332
GRAP	0.163052	0.8905344	-0.1620854	0.29716699999999996
PLCH2	0.162567	-1.6233369	-0.6611379	-0.7073025999999999
UTP18	0.16255	-1.0867535	-1.0944813	-0.6728949333333333
DLD	0.162113	-0.9238942	2.3962515	0.5448234333333334
LAMB4	0.162074	-1.1678668	1.622227	0.20547806666666668
MYL6B	0.161744	2.7236308	0.9320223	1.2724657
POLD1	-0.160683	1.4985004	3.7156455	1.6844876333333332
LOC100996792///MAP2K3	0.1604	-1.7195965	-2.9999554	-1.5197173
RPE65	-0.158629	2.3673643	2.2068375	1.4718575999999999
STRN3	-0.158396	-1.0398705	-2.4369048	-1.2117237666666667
ZNF507	0.158347	-1.3256552	-0.4152462	-0.5275181333333333
ATP12A	-0.1583	-1.7690298	0.7434353	-0.39463149999999997
MARCKSL1	-0.158176	2.3347587	1.3650305	1.1805377333333333
INE1	0.158073	1.0441526	-2.5736757	-0.4571500333333333
ZHX3	-0.157936	-0.1969195	0.7255708	0.12357176666666665
PIK3IP1	-0.157895	-1.9648986	2.3098818	0.062362733333333274
COPS3	0.157629	-1.233665	1.4252631	0.11640903333333334
DDAH2	-0.157281	2.9444878	1.0240421	1.2704163
RAG1	0.156892	2.2030511	-0.4990765	0.6202888666666667
PRRG2	0.156851	0.5217692	-2.2841607	-0.5351801666666667
NUPL2	-0.156803	2.8913796	1.5023091	1.4122952333333334
GABARAP	-0.156243	0.2339208	-0.2545062	-0.0589428
KEAP1	-0.15611	0.735775	0.3769849	0.3188833
